status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x666060370692448256,11/16/15,2015,realDonaldTrump,"Tom Brady just did it again. He is not only a great guy, he is, without question, the BEST quarterback!",16782,10305,,103
x679506175239532545,12/23/15,2015,realDonaldTrump,"When I said that Hillary Clinton got schlonged by Obama, it meant got beaten badly. The media knows this. Often used word in politics!",17190,9961,,134
x680220409262911488,12/25/15,2015,realDonaldTrump,"Merry Christmas to all. Have a great day and have a really amazing year. Together, we will MAKE AMERICA GREAT AGAIN! It will be done!",26022,9923,,133
x596338364187602944,5/7/15,2015,realDonaldTrump,"I was the first &amp; only potential GOP candidate to state there will be no cuts to Social Security, Medicare &amp; Medicaid. Huckabee copied me.",5717,9468,,146
x638318502059880450,8/31/15,2015,realDonaldTrump,"Huma Abedin, the top aide to Hillary Clinton and the wife of perv sleazebag Anthony Wiener, was a major security risk as a collector of info",11711,9328,,140
x673741357190615040,12/7/15,2015,realDonaldTrump,"Obama said in his speech that Muslims are our sports heroes. What sport is he talking about, and who? Is Obama profiling?",10414,9232,,121
x680154897518608389,12/24/15,2015,realDonaldTrump,"Next year will be an interesting one. I look forward to running against Hillary Clinton, a totally flawed candidate, and beating her soundly",18401,9196,,140
x673672413863927808,12/7/15,2015,realDonaldTrump,Is that all there is? We need a new President - FAST!,17632,8677,,53
x665524569961287680,11/14/15,2015,realDonaldTrump,"President Obama said ""ISIL continues to shrink"" in an interview just hours before the horrible attack in Paris. He is just so bad! CHANGE.",18531,8644,,138
x661170580994064384,11/2/15,2015,realDonaldTrump,"""@trump_world: ""The MAN with a PLAN! Go Trump! We got your back! https://t.co/zXl6SyiWdm"" DonaldTrump #MakeAmericaGreatAgain #Trump2016""",10458,8611,MakeAmericaGreatAgain Trump2016,136
x638367095424712704,8/31/15,2015,realDonaldTrump,"For those that donäó»t think a wall (fence) works, why donäó»t they suggest taking down the fence around the White House? Foolish people!",14069,8554,,133
x653856168402681856,10/13/15,2015,realDonaldTrump,"""@codyave:  @drudgereport @BreitbartNews @Writeintrump ""You Can't Stump the Trump"" https://t.co/0xITB7XeJV http://t.co/iF6S05se2w""",11745,8521,,130
x645230169997881344,9/19/15,2015,realDonaldTrump,"Christians need support in our country (and around the world), their religious liberty is at stake! Obama has been horrible, I will be great",14679,8059,,140
x674587800835092480,12/9/15,2015,realDonaldTrump,I told you @TIME Magazine would never pick me as person of the year despite being the big favorite They picked person who is ruining Germany,10555,7972,,140
x668520614697820160,11/22/15,2015,realDonaldTrump,"""@SeanSean252: @WayneDupreeShow @Rockprincess818 @CheriJacobus    https://t.co/5GUwhhtvyN""",9967,7604,,90
x674422386620502016,12/9/15,2015,realDonaldTrump,"Our country is facing a major threat from radical Islamic terrorism. We better get very smart, and very tough, FAST, before it is too late!",14177,7397,,139
x669861224465743872,11/26/15,2015,realDonaldTrump,Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!,18098,7336,,109
x656100109386674176,10/19/15,2015,realDonaldTrump,"It's really cold outside, they are calling it a major freeze, weeks ahead of normal. Man, we could use a big fat dose of global warming!",10515,7289,,136
x621978771156008960,7/17/15,2015,realDonaldTrump,Get rid of gun free zones. The four great marines who were just shot never had a chance. They were highly trained but helpless without guns.,8799,7268,,140
x628231488794923008,8/3/15,2015,realDonaldTrump,"It came out that Huma Abedin knows all about Hillaryäó»s private illegal emails. Humaäó»s PR husband, Anthony Weiner, will tell the world.",8751,7177,,134
x673675062600466433,12/7/15,2015,realDonaldTrump,"Wish Obama would say ISIS, like almost everyone else, rather than ISIL.",17046,7058,,71
x665896711685087237,11/15/15,2015,realDonaldTrump,"When will President Obama issue the words RADICAL ISLAMIC TERRORISM? He  can't say it, and unless he will,  the problem will not be solved!",13512,6955,,139
x592910662424223744,4/28/15,2015,realDonaldTrump,Our great African American President hasn't exactly had a positive impact on the thugs who are so happily and openly destroying Baltimore!,6667,6912,,138
x641620129051246592,9/9/15,2015,realDonaldTrump,A letter to @CNN President Jeff Zucker- http://t.co/HKUYv9tFRm,9198,6877,,62
x620337666912059392,7/12/15,2015,realDonaldTrump,Mexico's biggest drug lord escapes from jail. Unbelievable corruption and USA is paying the price.  I told you so!,7603,6851,,114
x676198180757852160,12/14/15,2015,realDonaldTrump,People have got to stop working to be so politically correct and focus all of their energy on finding solutions to very complex problems!,15053,6776,,137
x634725641972248576,8/21/15,2015,realDonaldTrump,"How crazy - 7.5% of all births in U.S. are to illegal immigrants, over 300,000 babies per year. This must stop. Unaffordable and not right!",10836,6723,,139
x665733681009569792,11/15/15,2015,realDonaldTrump,"Why won't President Obama use the term Islamic Terrorism? Isn't it now, after all of this time and so much death, about time!",12627,6632,,125
x673679711437004805,12/7/15,2015,realDonaldTrump,"Well, Obama refused to say (he just can't say it), that we are at WAR with RADICAL ISLAMIC TERRORISTS.",13260,6586,,102
x645217260311855104,9/19/15,2015,realDonaldTrump,Am I morally obligated to defend the president every time somebody says something bad or controversial about him? I don't think so!,12918,6545,,131
x610888547839672321,6/16/15,2015,realDonaldTrump,Today I officially declared my candidacy for President of the United States. Watch the video of my full speech- https://t.co/gonTk0o9Dt,10927,6542,,135
x682703233492619264,12/31/15,2015,realDonaldTrump,"I would like to wish everyone A HAPPY AND HEALTHY NEW YEAR. WE MUST ALL WORK TOGETHER TO, FINALLY, MAKE AMERICA SAFE AGAIN AND GREAT AGAIN!",15811,6529,,139
x681447548133965824,12/28/15,2015,realDonaldTrump,"If Hillary thinks she can unleash her husband, with his terrible record of women abuse, while playing the women's card on me, she's wrong!",14378,6470,,138
x654706635663773696,10/15/15,2015,realDonaldTrump,Signing my tax return.... http://t.co/XJfXeaORbU,10290,6442,,48
x627841345789558788,8/2/15,2015,realDonaldTrump,I wish good luck to all of the Republican candidates that traveled to California to beg for money etc. from the Koch Brothers. Puppets?,9436,6407,,135
x668563843904380928,11/22/15,2015,realDonaldTrump,"Hillary Clinton is weak on illegal immigration, among many other things. She is strong on corruption - corruption is what she's best at!",12448,6405,,136
x636155822326829056,8/25/15,2015,realDonaldTrump,"Jeb Bush just talked about my border proposal to build a ""fence."" It's not a fence, Jeb, it's a WALL, and there's a BIG difference!",11044,6398,,131
x646716373473853442,9/23/15,2015,realDonaldTrump,.@FoxNews has been treating me very unfairly &amp; I have therefore decided that I won't be doing any more Fox shows for the foreseeable future.,10563,6381,,144
x662632599962173440,11/6/15,2015,realDonaldTrump,"With Ben Carson wanting to hit his mother on head with a hammer, stab a friend and Pyramids built for grain storage - don't people get it?",5959,6335,,138
x675123192864899072,12/11/15,2015,realDonaldTrump,"In Britain, more Muslims join ISIS than join the British army.
https://t.co/LQVNz7b2Eb",7626,6286,,86
x667686386653388800,11/20/15,2015,realDonaldTrump,"The media must immediately stop calling ISIS leaders ""MASTERMINDS."" Call them instead thugs and losers. Young people must not go into ISIS!",12119,6256,,139
x678295001391087616,12/19/15,2015,realDonaldTrump,"President Obama spends so much time speaking of the so-called Carbon footprint, and yet he flies all the way to Hawaii on a massive old 747.",13680,6254,,140
x679843301890109440,12/24/15,2015,realDonaldTrump,"Merry Christmas &amp; Happy Holidays!
#MakeAmericaGreatAgain #Trump2016
https://t.co/XIVw5LdTqv https://t.co/Sqim2YyoCH",12633,6251,MakeAmericaGreatAgain Trump2016,119
x638511155582005248,9/1/15,2015,realDonaldTrump,President Obama wants to change the name of Mt. McKinley to Denali after more than 100 years. Great insult to Ohio. I will change back!,11621,6102,,135
x674442309874921472,12/9/15,2015,realDonaldTrump,"Wow, what a day. So many foolish people that refuse to acknowledge the tremendous  danger and uncertainty of certain people coming into U.S.",12949,5966,,140
x665525201589936128,11/14/15,2015,realDonaldTrump,"We need much tougher, much smarter leadership - and we need it NOW!",13294,5958,,67
x666235142445408256,11/16/15,2015,realDonaldTrump,"Remember, I was the one who said attack the oil (ISIS source of wealth) a long time ago. Everyone scoffed, now they're attacking the oil.",12504,5923,,137
x677956272889704452,12/18/15,2015,realDonaldTrump,The last thing our country needs is another BUSH! Dumb as a rock!,11789,5896,,65
x634378848516317184,8/20/15,2015,realDonaldTrump,On the cover of @TIME Magazineäóîa great honor! http://t.co/zlEHp49oPs,9745,5879,,68
x664787273184108545,11/12/15,2015,realDonaldTrump,"We, as a country, either have borders or we don't. IF WE DON'T HAVE BORDERS, WE DON'T HAVE A COUNTRY!",11244,5836,,101
x640280850182090752,9/5/15,2015,realDonaldTrump,"By self-funding my campaign, I am not controlled by my donors, special interests or lobbyists. I am only working for the people of the U.S.!",11823,5834,,140
x634590229945577472,8/21/15,2015,realDonaldTrump,"We are going to make our country so strong again, so great again. No more ripping off the United States. We will MAKE AMERICA GREAT AGAIN!",10172,5785,,138
x645220326960443392,9/19/15,2015,realDonaldTrump,"If someone made a nasty or controversial statement about me to the president, do you really think he would come to my rescue? No chance!",10680,5731,,136
x677148554503127040,12/16/15,2015,realDonaldTrump,"Hillary Clinton is weak and ineffective - no strength, no stamina.",11997,5712,,66
x662717972981551104,11/6/15,2015,realDonaldTrump,"So sad that Obama rejected Keystone Pipeline. Thousands of jobs, good for the environment, no downside!",6832,5680,,103
x679864821823713284,12/24/15,2015,realDonaldTrump,"Hillary said ""I really deplore the tone and inflammatory rhetoric of his campaign."" I deplore the death and destruction she caused-stupidity",12600,5669,,140
x666606474613886976,11/17/15,2015,realDonaldTrump,"I, along with almost everyone else, have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeat",11903,5631,,140
x678720849336250369,12/20/15,2015,realDonaldTrump,"Hillary Clinton spokesperson admitted that their was no ISIS video of me. Therefore, Hillary LIED at the debate last night. SAD!",11255,5551,,128
x645218898632146944,9/19/15,2015,realDonaldTrump,This is the first time in my life that I have caused controversy by NOT saying something.,10782,5550,,89
x674924540347195392,12/10/15,2015,realDonaldTrump,I have decided to postpone my trip to Israel and to schedule my meeting with @Netanyahu at a later date after I become President of the U.S.,10328,5523,,140
x633739970985897984,8/18/15,2015,realDonaldTrump,If I am elected President I will immediately approve the Keystone XL pipeline.  No impact on environment &amp; lots of jobs for U.S.,9278,5493,,132
x654113273105776640,10/14/15,2015,realDonaldTrump,Good move by Bernie S.,9279,5433,,22
x656883793354182657,10/21/15,2015,realDonaldTrump,"I think Joe Biden made correct decision for him &amp; his family. Personally, I would rather run against Hillary because her record is so bad.",10965,5413,,142
x629752659587788800,8/7/15,2015,realDonaldTrump,.@FoxNews you should be ashamed of yourself. I got you the highest debate ratings in your history &amp; you say nothing but bad...,11770,5408,,130
x676540954325708800,12/14/15,2015,realDonaldTrump,Can't believe Major League Baseball just rejected @PeteRose_14 for the Hall of Fame. He's paid the price. So ridiculous - let him in!,9900,5373,,133
x668457318267400193,11/22/15,2015,realDonaldTrump,13 Syrian refugees were caught trying to get into the U.S. through the Southern Border. How many made it?  WE NEED THE WALL!,11631,5361,,124
x640281925270286336,9/5/15,2015,realDonaldTrump,The hedge fund guys (gals) have to pay higher taxes ASAP. They are paying practically nothing. We must reduce taxes for the middle class!,8217,5311,,137
x654118384121065473,10/14/15,2015,realDonaldTrump,Sanders said only black lives matter - wow! Hillary did not answer question!,11108,5230,,76
x620389447977320448,7/13/15,2015,realDonaldTrump,"...Trump, however, would kick his ass!",5063,5181,,38
x560839957426999297,1/29/15,2015,realDonaldTrump,"Many people are saying it was wonderful that Mrs. Obama refused to wear a scarf in Saudi Arabia, but they were insulted.We have enuf enemies",2648,5139,,140
x597909275843887104,5/11/15,2015,realDonaldTrump,"People are so jealous of Tom Brady and the Patriots. No court could convict based on the evidence.They can't beat him on the field, so this!",4585,5129,,140
x620388576765870081,7/13/15,2015,realDonaldTrump,"Can you envision Jeb Bush or Hillary Clinton negotiating with 'El Chapo', the Mexican drug lord who escaped from prison? ....",4154,5099,,125
x666815224788422656,11/18/15,2015,realDonaldTrump,Thank you for all of your support! Let's #MakeAmericaGreatAgain! #Trump2016 https://t.co/G7o6b0cfZz,6223,5053,MakeAmericaGreatAgain Trump2016,99
x552955167533174785,1/7/15,2015,realDonaldTrump,Isnäó»t it interesting that the tragedy in Paris took place in one of the toughest gun control countries in the world?,4756,5033,,116
x639517204434800640,9/3/15,2015,realDonaldTrump,The Pledge #MakeAmericaGreatAgain http://t.co/5OVWdxgLn9,8976,5016,MakeAmericaGreatAgain,56
x630898742707798017,8/11/15,2015,realDonaldTrump,"Again, illegal immigrant is charged with the fatal  bludgeoning of a wonderful and loved 64 year old woman. Get them out and build a WALL!",9487,5011,,138
x635185617475923968,8/22/15,2015,realDonaldTrump,How is Bernie Sanders going to defend our country if he can't even defend his own microphone? Very sad!,8487,5009,,103
x668458837670805504,11/22/15,2015,realDonaldTrump,"We better get tough with RADICAL ISLAMIC TERRORISTS, and get tough now, or the life and safety of our wonderful country will be in jeopardy!",9505,4997,,140
x562414915625832449,2/3/15,2015,realDonaldTrump,Letäó»s together Make America Great Again! Vote Trump at https://t.co/YoNf60s0lm,3214,4988,,78
x658425734424363008,10/25/15,2015,realDonaldTrump,"An aerial shot of Jacksonville crowd yesterday! I may as well show you because the media won't. 
#Trump2016 https://t.co/iJf87UVMEt",9471,4970,Trump2016,131
x622469994220273664,7/18/15,2015,realDonaldTrump,It's a national embarrassment that an illegal immigrant can walk across the border and receive free health care and one of our Veterans.....,7117,4881,,140
x657270071979585536,10/22/15,2015,realDonaldTrump,The young intern who accidentally did a Retweet apologizes.,7615,4870,,59
x644560712665329664,9/17/15,2015,realDonaldTrump,"Just announced that in the history of @CNN, last nightäó»s debate was its highest rated ever. Will they send me flowers &amp; a thank you note?",10010,4865,,141
x673993417429524480,12/7/15,2015,realDonaldTrump,Statement on Preventing Muslim Immigration: https://t.co/HCWU16z6SR https://t.co/d1dhaIs0S7,7311,4860,,91
x672152791717158917,12/2/15,2015,realDonaldTrump,California shooting looks very bad. Good luck to law enforcement and God bless. This is when our police are so appreciated!,11371,4834,,123
x680505672476262400,12/25/15,2015,realDonaldTrump,"The same people that said I wouldn't run, or that I wouldn't lead or do well (1st place and leading by 21%), now say I won't beat Hillary.",11967,4827,,138
x673301477901910020,12/6/15,2015,realDonaldTrump,Wonder if Obama will ever say RADICAL ISLAMIC TERRORIST?,9830,4827,,56
x656144381993463808,10/19/15,2015,realDonaldTrump,Bruce Willis wearing my hat on @FallonTonight last Friday- http://t.co/d2PlEBk3m2,9172,4761,,81
x675006876204027905,12/10/15,2015,realDonaldTrump,Thank you for your support! Being #PoliticallyCorrect will NOT #MakeAmericaGreatAgain! https://t.co/lC9l8PnRZX https://t.co/yOJTHcSPJo,9226,4710,PoliticallyCorrect MakeAmericaGreatAgain,134
x679802957089648640,12/23/15,2015,realDonaldTrump,"Hillary, when you complain about ""a penchant for sexism,"" who are you referring to. I have great respect for women. BE CAREFUL!",10736,4699,,127
x678903114250985472,12/21/15,2015,realDonaldTrump,Very sad what happened last night at the Miss Universe Pageant. I sold it 6 months ago for a record price. This would never have happened!,8953,4684,,138
x666058941760012288,11/16/15,2015,realDonaldTrump,President Obama just told President Putin how important the Russian air strikes against ISIS have been. I TOLD YOU SO!,10172,4670,,118
x680877571542790144,12/26/15,2015,realDonaldTrump,A new terror warning was issued for European cties. At what point do we say we have had enough and get really tough and smart. Weak leaders!,10218,4664,,140
x642356689254129666,9/11/15,2015,realDonaldTrump,Letäó»s all take a moment to remember all of the heroes from a very tragic day that we cannot let happen again!,8698,4652,,109
x638805379745456128,9/1/15,2015,realDonaldTrump,"Iäó»m turning down millions of dollars of campaign contributionsäóîfeel totally stupid doing so, but hope it is appreciated by the voters.",10774,4612,,134
x559385253060829185,1/25/15,2015,realDonaldTrump,"""@GriffinTimothy: @realDonaldTrump I bet ur great in bed""  True!",3904,4553,,64
x677407183273873408,12/17/15,2015,realDonaldTrump,Thank you! #MakeAmericaGreatAgain https://t.co/xkki2M6ht1,9251,4535,MakeAmericaGreatAgain,57
x561349822226374656,1/31/15,2015,realDonaldTrump,I hope you can go to @oreillyfactor and vote for Donald Trump in order to Make America Great Again! Thanks.,2157,4501,,107
x678501512088297478,12/20/15,2015,realDonaldTrump,"Hillary Clinton lied when she said that ""ISIS is using video of Donald Trump as a recruiting tool."" This was fact checked by @FoxNews: FALSE",9015,4500,,140
x646011711716216832,9/21/15,2015,realDonaldTrump,.@HighSock_Sunday #asktrump http://t.co/qVakUzXZAb,4695,4485,asktrump,50
x679542494523187200,12/23/15,2015,realDonaldTrump,"We need a PRESIDENT with strength, stamina, heart and incredible deal making skill if our country is ever going to be able to prosper again!",10573,4452,,140
x614807981188710401,6/27/15,2015,realDonaldTrump,"When somebody challenges you unfairly, fight back - be brutal, be tough - don't take it. It is always important to WIN!",6594,4420,,119
x677702212215308288,12/18/15,2015,realDonaldTrump,#ISIS is making $400M/year on oil. I have been saying it for years. We need to bomb the oil! https://t.co/vObIAhilWs https://t.co/teKBaKdXzK,9276,4365,ISIS,140
x678905519797575680,12/21/15,2015,realDonaldTrump,I demand an apology from Hillary Clinton for the disgusting story she made up about me for purposes of the debate. There never was a video.,9081,4344,,139
x680908733455708160,12/27/15,2015,realDonaldTrump,"Hillary Clinton has announced that she is letting her husband out to campaign but HE'S DEMONSTRATED A PENCHANT FOR SEXISM, so inappropriate!",9952,4342,,140
x620443960020963328,7/13/15,2015,realDonaldTrump,"The U.S. will invite El Chapo, the Mexican drug lord who just escaped prison, to become a U.S. citizen because our ""leaders"" can't say no!",5184,4320,,138
x635406457308057600,8/23/15,2015,realDonaldTrump,"New Reuters Poll just came out and has me at 32%, highest number yet.The silent majority is back and we will MAKE AMERICA GREAT AGAIN!",9190,4305,,134
x679000573241393154,12/21/15,2015,realDonaldTrump,A suicide bomber has just killed U.S. troops in Afghanistan. When will our leaders get tough and smart. We are being led to slaughter!,8766,4271,,134
x645764197217902592,9/21/15,2015,realDonaldTrump,"We are going to WIN and MAKE AMERICA GREAT AGAIN, maybe better than ever before!",8440,4263,,80
x678242598448943104,12/19/15,2015,realDonaldTrump,"See, Sanders backed Hillary on E-mails at the debate, hurting himself, and then she threw him under the bus (but failed). Disloyal person!",9881,4261,,138
x638742443685494784,9/1/15,2015,realDonaldTrump,"While millions are being spent against me in attack ads, they are paid for by the äóìbossesäóù and äóìownersäóù of candidates. I am self funding.",8786,4248,,137
x640279939061841920,9/5/15,2015,realDonaldTrump,"Remember that I am self-funding my campaign. Hillary, Jeb and the rest are spending special interest and lobbyist money.100% CONTROLLED",7970,4245,,135
x655737356344016896,10/18/15,2015,realDonaldTrump,"Jeb, why did your brother attack and destabalize the Middle East by attacking Iraq when there were no weapons of mass destruction? Bad info?",5568,4232,,140
x653868764094722048,10/13/15,2015,realDonaldTrump,"At the request of many, and even though I expect it to be a very boring two hours, I will be covering the Democrat Debate live on twitter!",7730,4226,,138
x680752844220329984,12/26/15,2015,realDonaldTrump,Criminal deportations in the U.S. are the lowest number in many years. We are letting criminals knowingly stay in our country. MUST CHANGE!,10449,4211,,139
x654114913888174081,10/14/15,2015,realDonaldTrump,"Sorry, there is no STAR on the stage tonight!",9398,4163,,45
x629298873320767488,8/6/15,2015,realDonaldTrump,"I look forward to tonight's ""debate"" -- but look far more forward to making America great again. It can happen!",9666,4160,,111
x662783751089463296,11/7/15,2015,realDonaldTrump,"""@nbcsnl: One more day! Donald Trump hosts #SNL with @Sia tomorrow. https://t.co/MMRYVpPpKu https://t.co/ENx4acClxg"" Will be a wild night!",2401,4140,SNL,138
x679463426675097600,12/23/15,2015,realDonaldTrump,"Once again, #MSM is dishonest. ""Schlonged"" is not vulgar. When I said Hillary got ""schlonged"" that meant beaten badly.",7229,4119,MSM,118
x674936832010887168,12/10/15,2015,realDonaldTrump,Thank you to respected columnist Katie Hopkins of Daily https://t.co/LgtY0qdv9U for her  powerful writing on the U.K.'s Muslim problems.,5870,4115,,136
x679424477550272512,12/22/15,2015,realDonaldTrump,"Women defy media narrative, love Trump at packed Michigan rally.
VIDEO: https://t.co/yreUny7shA https://t.co/dE9odwIRQi",8479,4093,,119
x675932562523594753,12/13/15,2015,realDonaldTrump,"""@Michael2014abc: @Alwaleed_Talal @realDonaldTrump Has your country, Saudi Arabia, taken ANY of the Syrian refugees? If not, why not?""",5960,4078,,134
x626116620646264833,7/28/15,2015,realDonaldTrump,"äóìGovernment's first duty is to protect the people, not run their lives.äóù äóñ Ronald Reagan",6183,4076,,88
x635809588567257088,8/24/15,2015,realDonaldTrump,Markets are crashing - all caused by poor planning and allowing China and Asia to dictate the agenda. This could get very messy! Vote Trump.,6218,4066,,140
x650890641975734272,10/5/15,2015,realDonaldTrump,"For all of my fantastic  supporters, and for the U.S.A., we are going to win and MAKE AMERICA GREAT AGAIN, maybe greater than ever before!",8370,4038,,138
x674690302054146050,12/9/15,2015,realDonaldTrump,"""Carter Banned Iranians From Coming To U.S. During Hostage Crisis"" https://t.co/Kok27117dl",6353,4015,,90
x681847012304797696,12/29/15,2015,realDonaldTrump,"So, I have spent almost nothing on my run for president and am in 1st place. Jeb Bush has spent $59 million &amp; done. Run country my way!",9793,4012,,139
x639265404121141248,9/3/15,2015,realDonaldTrump,The deal with Iran will go down as one of the most incompetent ever made. The U.S. lost on virtually every point. We just don't win anymore!,7429,4007,,140
x615866741994954752,6/30/15,2015,realDonaldTrump,"I love the Mexican people, but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!",4038,4005,,138
x674010482123124737,12/7/15,2015,realDonaldTrump,The main stream media wants to surrender constitutional rights -- I believe #ISIS needs to surrender!,8208,3978,ISIS,101
x644951222517112832,9/18/15,2015,realDonaldTrump,"GIVE AMERICA BACK ITS DREAM!  
  -- Donald J. Trump",7575,3976,,51
x651214620443541504,10/6/15,2015,realDonaldTrump,"Don't ever forget, we will, together, MAKE AMERICA GREAT AGAIN!",6669,3975,,63
x680947538896252928,12/27/15,2015,realDonaldTrump,"I will do far more for women than Hillary, and I will keep our country safe, something which she will not be able to do-no strength/stamina!",10442,3945,,140
x562103501237813249,2/2/15,2015,realDonaldTrump,It must have been President Obama that called in what will go down as the DUMBEST PLAY IN THE HISTORY OF FOOTBALL. Same thought process!,4024,3945,,136
x676233511720910849,12/14/15,2015,realDonaldTrump,"""@Barbara_NC:  Trump did not need 2acquire wealth &amp; power, owes nothing to anyone. Candidates owe their backers https://t.co/B1x6ImsWzU""",6680,3937,,140
x667777348029292544,11/20/15,2015,realDonaldTrump,"I didn't suggest a database-a reporter did. We must defeat Islamic terrorism &amp; have surveillance, including a watch list, to protect America",6472,3921,,144
x680118305449996293,12/24/15,2015,realDonaldTrump,"Poor @JebBush spent $50 million on his campaign, I spent almost nothing. He's bottom (and gone), I'm top (by a lot). That's what U.S. needs!",10490,3919,,140
x673917316837543936,12/7/15,2015,realDonaldTrump,"Today we honor the fallen at #PearlHarbor, 74 years ago today. If you see a vet today, thank them! 
#RememberOurVets https://t.co/HVrucgzWfs",7470,3886,PearlHarbor RememberOurVets,140
x635806464595116032,8/24/15,2015,realDonaldTrump,"As I have long stated, we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A.",5594,3882,,133
x667379374639984640,11/19/15,2015,realDonaldTrump,"Everyone is now saying how right I was with illegal immigration &amp; the wall. After Paris, theyäó»re all on the bandwagon.",8933,3881,,122
x655531244768358400,10/17/15,2015,realDonaldTrump,Good news for those that want to Make America Great Again - I am winning every poll in every STATE and NATIONAL - and by big numbers! Thanks,8521,3876,,140
x650786295590068224,10/4/15,2015,realDonaldTrump,"I'm leading by big margins in every poll but the press keeps asking, would you ever get out? They are just troublemakers, I'm going to win!",8077,3873,,139
x630455091091374080,8/9/15,2015,realDonaldTrump,"I just realized that if you listen to Carly Fiorina for more than ten minutes straight, you develop a massive headache. She has zero chance!",8345,3870,,140
x671710514007904256,12/1/15,2015,realDonaldTrump,Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies? https://t.co/b6DKEOk8Px,6467,3859,,136
x681468264615165953,12/28/15,2015,realDonaldTrump,"Strange, but I see wacko Bernie Sanders allies coming over to me because I'm lowering taxes, while he will double &amp; triple them, a disaster!",9299,3853,,144
x622096413149802496,7/17/15,2015,realDonaldTrump,MILITARY LIVES MATTER! END GUN FREE ZONES! OUR SOLDIERS MUST BE ABLE TO PROTECT THEMSELVES! THIS HAS TO STOP!,5789,3805,,109
x679713305376780289,12/23/15,2015,realDonaldTrump,It is hard to believe I am winning by so much when I am treated so badly by the media.  New @CNN Poll amazing in ALL categories. 21 pt. Lead,10263,3783,,140
x654095994842447872,10/14/15,2015,realDonaldTrump,Get rid of all of these commercials. #DemDebate,8924,3783,DemDebate,47
x631090309393436672,8/11/15,2015,realDonaldTrump,"""@johncook4189: @realDonaldTrump @ericbolling @oreillyfactor http://t.co/KhmPz1WpFq""",7240,3780,,84
x637607107064414208,8/29/15,2015,realDonaldTrump,"Wow, Jeb Bush just lost three of his top fundraisers - they quit!",6581,3777,,65
