status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x1820624395,5/15/05,2009,realDonaldTrump,"""When the achiever achieves, it's not a plateau, it‰Ûªs a beginning."" --Donald J. Trump http://tinyurl.com/pqpfvm",23,7,,111
x2080633709,6/7/05,2009,realDonaldTrump,"Last week to enter the ""Think Like A Champion"" signed book and keychain contest: http://www.trumpthinklikeachampion.com/contest/",2,7,,128
x2779566791,7/21/05,2009,realDonaldTrump,"Congrats to winners from around the world who entered the ""Think Like A Champion"" signed book/keychain contest! http://tinyurl.com/pqpfvm",8,7,,137
x5775731054,11/15/05,2009,realDonaldTrump,"Donald Trump Partners with TV1 on New Reality Series Entitled, Omarosa's Ultimate Merger: http://tinyurl.com/yk5m3lc",3,6,,116
x3498743628,8/22/05,2009,realDonaldTrump,Reminder: The Miss Universe competition will be LIVE from the Bahamas - Tonight @ 9pm (EST) on NBC: http://tinyurl.com/mrzad9,7,5,,125
x5069623974,10/21/05,2009,realDonaldTrump,"Hear Donald Trump discuss big gov spending, banks, & taxes on Your World w/Neil Cavuto: http://tinyurl.com/yhnzd7p",4,4,,114
x2650952843,7/14/05,2009,realDonaldTrump,Donald Trump backs 'Apprentice' Randal Pinkett for N.J. Lieutenant Governor: http://tinyurl.com/mvovzb,5,4,,102
x1936022874,5/26/05,2009,realDonaldTrump,Read an excerpt from Think Like A Champion by Donald J. Trump: http://bit.ly/11FHpR,10,4,,83
x4629116949,10/4/05,2009,realDonaldTrump,"- Read what Donald Trump has to say about daughter Ivanka's upcoming new book, The Trump Card: http://tinyurl.com/ycsqmda",5,3,,121
x2403435685,6/29/05,2009,realDonaldTrump,Watch a powerful and frank interview with Donald Trump about the economy on Greta Van Susteren's On The Record: http://tinyurl.com/mmjked,4,3,,137
x3427503309,8/19/05,2009,realDonaldTrump,-- Watch Donald Trump's recent appearance on The Late Show with David Letterman: http://tinyurl.com/klts6b,8,3,,106
