status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x22207798183,8/26/10,2010,realDonaldTrump,The Miss Universe Pageant raked in some great ratings!  A great job by everyone.,13,41,,80
x20708393094,8/9/10,2010,realDonaldTrump,Mark your calenders for August 23rd:  http://www.missuniverse.com/,7,41,,66
x14917052148,5/28/10,2010,realDonaldTrump,"Wishing everyone a Happy Memorial Day Weekend, with a special thought for all the veterans who have done so much for our freedom.",12,40,,129
x28888487946,10/27/10,2010,realDonaldTrump,"Be prepared for a sensational episode of The Apprentice tomorrow night, 10 pm on NBC.",5,39,,85
x13444373897,5/5/10,2010,realDonaldTrump,We're all very happy to hear of Bret Michael's progress and send our best wishes for his full recovery.,9,39,,103
x29674109995,11/4/10,2010,realDonaldTrump,Tonight's episode of The Apprentice is one you won't want to miss! Be sure to tune in--10 p.m. on NBC.,16,38,,102
x25436192384,9/24/10,2010,realDonaldTrump,See the new sizzle reel for The Apprentice   http://bit.ly/ax8nah,15,38,,65
x19855081470,7/29/10,2010,realDonaldTrump,I'm helping the Serta Counting Sheep get back to work. Enter the contest http://www.facebook.com/sertamattress and win a trip to Las Vegas..,24,38,,140
x7483813542232064,11/24/10,2010,realDonaldTrump,Tomorrow night's episode of The Apprentice delivers excitement at QVC along with appearances by Isaac Mizrahi and Cathie Black. 10 pm on NBC,17,37,,140
x27343104700,10/14/10,2010,realDonaldTrump,"Be sure to watch The Apprentice tonight, 10 p.m. on NBC--it's an episode you won't forget!",7,37,,90
x4257859944579073,11/15/10,2010,realDonaldTrump,My interview last week with Greta van Susteren is available here in slightly abridged form. http://bit.ly/96ztOA  Good info to know about.,19,37,,138
x24024630761,9/9/10,2010,realDonaldTrump,"Coming up soon: The two hour premiere of The Apprentice. Next Thursday, September 16th, at 9  pm on NBC.    http://bit.ly/bMB4CH",12,37,,128
x29014512646,10/28/10,2010,realDonaldTrump,"I was on The View this morning. We talked about The Apprentice. Tonight's episode is a great one--tough, exciting and surprising. 10 pm/NBC",6,36,,139
x29601992948,11/3/10,2010,realDonaldTrump,"I'll be discussing a variety of topics tonight with Greta Van Susteren, 10 p.m. on Fox News. It will be the first of a two part series.",7,35,,135
x26551913010,10/6/10,2010,realDonaldTrump,"I'm honored to be presented the award of Doctor of Business Administration Honoris Causa from Robert Gordon University in Aberdeen, Scotland",11,35,,140
x16951303040,6/24/10,2010,realDonaldTrump,"The Eric Trump Foundation has raised over $1,000,000 towards St. Jude Children's Research Hospital.  http://twitter.com/EricTrumpFdn",6,35,,132
x20307423177,8/4/10,2010,realDonaldTrump,"The Miss Universe Pageant will be on August 23 (9-11 p.m. on NBC, ET) with Bret Michaels and Natalie Morales to co-host, live from Las Vegas",6,35,,140
x28042446926,10/21/10,2010,realDonaldTrump,Don't forget to tune in tonight to see another unpredictable and exciting episode of The Apprentice-- 10 pm on NBC,5,33,,114
x9273573134835712,11/29/10,2010,realDonaldTrump,"Congratulations to Evan Lysacek for being nominated SI sportsman of the year. He's a great guy, and he has my vote!  #EvanForSI",7,32,EvanForSI,127
x7461789721698304,11/24/10,2010,realDonaldTrump,Watch CNN tomorrow at 2 pm & 5 pm and on Friday at 7 pm & 11 pm for a Thanksgiving Special hosted by John King. I'll be a featured guest.,13,32,,137
x11266002473,3/29/10,2010,realDonaldTrump,"The NYC casting call for The Apprentice is thisThursday, April 1 at Trump Tower. For all the information you need, go to NBC.com/casting.",44,31,,137
x15518022208,6/5/10,2010,realDonaldTrump,Tonight I trade places with Larry King @kingsthings and interview him on the 25th anniversary of his show. 9PM on CNN featuring best clips.,7,31,,139
x26651899791,10/7/10,2010,realDonaldTrump,Don't forget to tune in tonight for another exciting episode of The Apprentice--10 p.m. on NBC.,7,30,,95
x17572473837,7/2/10,2010,realDonaldTrump,Wishing everyone a wonderful Independence Day weekend. We have a lot to be thankful for.,12,30,,88
x10355715596091393,12/2/10,2010,realDonaldTrump,"Tonight's episode of The Apprentice is one of the best ever--we're down to the final 3, and it's high excitement all the way. 10 pm on NBC.",8,29,,139
x5285497953853441,11/18/10,2010,realDonaldTrump,We're getting down to the wire on The Apprentice--tune in tonight for some great action! 10 p.m. on NBC.,8,29,,104
x2742379589144576,11/11/10,2010,realDonaldTrump,Tonight's episode of The Apprentice has a big surprise at the top of the show -- don't miss it! 10 p.m. on NBC.,5,29,,111
x22812888292,9/2/10,2010,realDonaldTrump,Check out Trump International Hotel & Tower New York --spectacular! http://www.trump.com/Hotel_Collection/Trump_New_york/Trump_New_York.asp,20,29,,139
x16393424310,6/17/10,2010,realDonaldTrump,"Tune in tonight at 9 pm on TV One for ""The Ultimate Merger"" starring the one and only Omarosa and twelve brave bachelors ...",17,28,,124
x20307691790,8/4/10,2010,realDonaldTrump,"Performing live on the Miss Universe Pageant from the Mandalay Bay Resort & Casino will be Telemundo, Orianthi, John Legend and The Roots.",8,27,,138
x15275512684,6/2/10,2010,realDonaldTrump,I'll be turning the table on Larry King this Saturday night.  I'll be interviewing him in honor of the 25th Anniversary of his show.,10,27,,132
x6759410504310784,11/22/10,2010,realDonaldTrump,Staff Sgt. Salvatore A. Giunta received the Medal of Honor from Pres. Obama this month. It was a great honor to have him visit me today.,13,26,,136
x9696989458,2/26/10,2010,realDonaldTrump,"From Donald Trump: äóìIäó»m so proud of my wife Melania and the launch of her new jewelry line, to debut on QVC on April 30th at 9 p.m.äóù",21,26,,132
x19918744500,7/30/10,2010,realDonaldTrump,Enter the contest....http://www.facebook.com/sertamattress...and stay at Trump International Hotel Las Vegas,7,26,,108
x12707966134,4/23/10,2010,realDonaldTrump,"To put on your calendar for May: Miss USA 2010, live from Las Vegas on May 16th, 7 p.m. ET on NBC. I'll be there--tune in for a great show!",4,26,,139
x23259108430,9/7/10,2010,realDonaldTrump,There's a lot going on at the Eric Trump Foundation ...  http://bit.ly/9rJ0sn,10,25,,77
x14356570783617025,12/13/10,2010,realDonaldTrump,"All the hotels currently open in the Trump Hotel Collection have been nominated for Travel & Leisure's ""World's Best Awards 2011"" .....",13,25,,135
x24783636234,9/17/10,2010,realDonaldTrump,"Be sure to tune in for Melania's second QVC show for ""Melania Timepieces & Jewelry""  tonight, live from 9-10 pm on QVC http://bit.ly/aDdvKj",8,24,,139
x26652912130,10/7/10,2010,realDonaldTrump,Scotland is beautiful and Trump Internatonal Golf Links-Scotland is progressing beautifully as well.  http://bit.ly/bUWWNb,7,24,,122
x10528960360,3/15/10,2010,realDonaldTrump,The new season of the Celebrity Apprentice is off to a great start-- last night it swept the 10 p.m. hour in every key demographic.,6,24,,131
x13074208628,4/29/10,2010,realDonaldTrump,Melania will be on QVC tomorrow night at 9 p.m. ET to introduce her beautiful and inspiring Melania Timepieces & Fashion Jewelry collection.,16,24,,140
x10388634535,3/12/10,2010,realDonaldTrump,"The Celebrity Apprentice has a two-hour premiere this Sunday, March 14th, at 9 p.m. on NBC. This will be the best season yet, see you then!",8,24,,139
x5307138364674048,11/18/10,2010,realDonaldTrump,"""CNBC Titans: Donald Trump "" will be shown Friday Nov 19th at 9 pm and 1 am, Sunday 11/21 at 9 pm and  11/24 at 7 pm   http://bit.ly/ckojPN",8,23,,139
x17254625071,6/28/10,2010,realDonaldTrump,"""Trading Shots with Donald Trump""--a great article in the Wall Street Journal
http://bit.ly/c9eZbq",11,23,,98
x14764340745,5/26/10,2010,realDonaldTrump,"Scotland is beautiful. I spent several years looking for the right place, visiting over 200 sites, and this is absolutely the right place!",11,23,,138
x12183298109,4/14/10,2010,realDonaldTrump,"""Before Kids Can Go Places, They Need a Place To Go"" -- the motto of The Police Athletic League, an organization I'm  very proud to support",8,23,,139
x7677152231,1/12/10,2010,realDonaldTrump,"Celebrity Apprentice returns to NBC, Sunday, 3/14, 9-11PM ET/PT. Outstanding list of celebrities & season should be the best one yet!",7,22,,133
x16781267906,6/22/10,2010,realDonaldTrump,Great job on the Larry King Live Gulf Telethon last night--$1.3 million was raised in 2 hours.,8,22,,94
x22812121662,9/2/10,2010,realDonaldTrump,Check out Serta's Counting Sheep (and me) at the Trump International Hotel New York http://bit.ly/SertaRm9,6,21,,106
x19854825601,7/29/10,2010,realDonaldTrump,Could this be my newest apprentice? http://www.youtube.com/user/MattressSerta ...Enter the contest .. .http://www.facebook.com/sertamattress,7,21,,140
x21004329713,8/12/10,2010,realDonaldTrump,Friday is the last day to enter the Counting Sheep for Hire contest. Click here www.youtube.com/user/mattressserta and you could win a trip,7,21,,139
x17494917112,7/1/10,2010,realDonaldTrump,Work is expected to begin today on my golf course in Scotland. It will be spectacular! http://bit.ly/blp1Tq,6,21,,107
x15433442939,6/4/10,2010,realDonaldTrump,"Be sure to watch the Larry King Show tomorrow night on CNN, 9 p.m. I'll be the host, Larry the guest. http://larrykinglive.blogs.cnn.com/",6,21,,137
x8770493686,2/7/10,2010,realDonaldTrump,"Superbowl Sunday is a great American tradition. The Colts and Saints are already champions, but may the best team win!",8,20,,118
x12642103351,4/22/10,2010,realDonaldTrump,Melania and I will be appearing on The View tomorrow at 11 a.m. on CBS. Tune in for some great fun!,6,20,,99
x14371483646,5/20/10,2010,realDonaldTrump,The latest update on Bret Michaels is that he's making every effort to attend the live finale of Celebrity Apprentice on Sunday--so tune in!,6,20,,140
x11366768299,3/31/10,2010,realDonaldTrump,Don't forget the open call at Trump Tower tomorrow for The Apprentice. I look forward to seeing you there.,7,20,,106
x14305093521,5/19/10,2010,realDonaldTrump,Put  this on your calendar: The Celebrity Apprentice live finale is this Sunday at 9 p.m. on NBC. Who will be the next Celebrity Apprentice?,5,19,,140
x22551244200,8/30/10,2010,realDonaldTrump,Spent a beautiful weekend golfing at Trump National Golf Club Westchester and Trump National Golf Club Bedminster.,10,19,,114
x16692957931,6/21/10,2010,realDonaldTrump,Tonight be sure to watch Melania and Ivanka on Larry King Live for a Celebrity Relief Telethon  http://larrykinglive.blogs.cnn.com/,3,19,,131
x14358664722776064,12/13/10,2010,realDonaldTrump,"Those five hotels includeTrump International Hotel & Tower New York, Trump Soho New York, Trump International Hotel & Tower Chicago...",11,18,,134
x24570735633,9/15/10,2010,realDonaldTrump,Eric did a great job with his Eric Trump Foundation annual charity outing. I'm proud of him.  http://bit.ly/c1y3c3,9,18,,114
x14364932158,5/20/10,2010,realDonaldTrump,"Check out Ivanka's new FaceBook page and keep up with what's happening--from The Celebrity Apprentice, to jewlery to free tickets and more..",9,18,,140
x13936645875,5/13/10,2010,realDonaldTrump,"Looking forward to the 2010 Miss USA Pageant, Sunday May 16 on NBC, 7 p.m. ET, hosted by Curtis Stone & Natalie Morales live from Las Vegas.",6,18,,140
x13136246779,4/30/10,2010,realDonaldTrump,Be sure to look for my beautiful wife Melania Trump tonight on QVC at 9 pm ET where she will be debuting her fantastic jewelry collection.,5,18,,138
x26092980045,10/1/10,2010,realDonaldTrump,Read Ivanka's blog about last night's Apprentice on Entertainment Weekly ...http://bit.ly/bMNF72,11,17,,96
x10932826995,3/23/10,2010,realDonaldTrump,"The Trump Hotel Collection is currently nominated for Conde Nast Traveler Readers Choice Awards, Travel & Leisure and World Travel Awards.",13,17,,138
x19855387501,7/29/10,2010,realDonaldTrump,and stay at  the fantastic Trump International Hotel Las Vegas ...http://www.trump.com/Hotel_Collection/Trump_Las_Vegas/Trump_Las_Vegas.asp,5,17,,139
x16225838646,6/15/10,2010,realDonaldTrump,And Trump SoHo New York is one of the hottest new hotels anywhere.... http://www.trump.com/Hotel_Collection/Trump_SoHo/Trump_SoHo.asp,5,17,,133
x11710963303,4/6/10,2010,realDonaldTrump,"My bestselling book from last April, Think Like a Champion, is now available in paperback. It's inspiring, entertaining, and a great read.",10,17,,138
x8975219053,2/11/10,2010,realDonaldTrump,Donald Trump appeared on the final episode of The Jay Leno Show to deliver a very special message: http://bit.ly/cv1En7,4,17,,119
x16393566152,6/17/10,2010,realDonaldTrump,The Ultimate Merger:  http://www.nydailynews.com/entertainment/tv/2010/06/17/2010-06-17_omarosa_is_back_and_this_time_its_personal.html,7,17,,135
x21003563007,8/12/10,2010,realDonaldTrump,Check out the last webisode in our 3 part series featuring me with Serta. Which one was your favorite?  www.youtube.com/user/mattressserta,14,17,,138
x14359503306752000,12/13/10,2010,realDonaldTrump,"...Trump International Hotel Las Vegas, and Trump International Hotel & Tower Waikiki Beach Walk. http://tlworldsbest.roiresearch.com/.",10,16,,135
x12290268118,4/16/10,2010,realDonaldTrump,"On Sunday, Jerome Bettis 'the bus' from the Pittsburgh Steelers will play at Trump Int'l Golf Club/Palm Beach against Julius Erving 'Dr J'",9,16,,138
x13008593779,4/28/10,2010,realDonaldTrump,"Melania and I will be appearing on Larry King Live tonight, 9 p.m. on CNN. Be sure to tune in for some great conversation!",5,15,,122
x16700609758,6/21/10,2010,realDonaldTrump,"For more information on tonight's two hour telethon, 8 to 10 p.m.:  http://twitter.com/kingsthings",4,14,,98
x15725359599,6/8/10,2010,realDonaldTrump,I am honored to be chosen by Gray Line for their NY Ride of Fame Campaign. Today we had the ribbon cutting ceremony in front of Trump Tower.,11,14,,140
x10625708767,3/17/10,2010,realDonaldTrump,Olympic Gold  Medalist Evan Lysacek just left my office. He is in town and wanted to meet me--he's a fanastic guy and a true champion.,8,14,,134
x8083871612,1/22/10,2010,realDonaldTrump,"Golf Channel & Donald Trump's World of Golf host a Celebrity Match 1/25 @ TNGC LA, CA - Mark Wahlberg vs. Kevin Dillon http://bit.ly/4MubN6",3,13,,139
x14785010269,5/26/10,2010,realDonaldTrump,"The North Coast of Scotland is spectacular--the sea, the sand dunes, the rolling bluffs--we walked the course and it is fantastic.",6,13,,130
x23249994601,9/7/10,2010,realDonaldTrump,I was invited by Caroline Wozniacki to sit with her family in her special box during her match at the U.S. Open yesterday. She's fantastic!,7,12,,139
x16225665355,6/15/10,2010,realDonaldTrump,"Had a fantastic dinner last night at Quattro, in the Trump SoHo Hotel. It's already one of the hottest new restaurants in the city.",4,12,,131
x13314425371,5/3/10,2010,realDonaldTrump,Also appearing on the Miss USA Pageant will be Country Superstar Trace Adkins and Pop Rock Sensation Boys Like Girls...,15,12,,119
x14691984203,5/25/10,2010,realDonaldTrump,Ivanka caught up with Bret and Holly backstage. Both Bret and Holly were champions all the way.   http://bit.ly/ckmKKU,7,12,,118
x10723856371,3/19/10,2010,realDonaldTrump,Last week's episode of the Celebrity Apprentice set the stage for a great new season. Tune in this Sunday on NBC for even more excitement.,6,12,,138
x11889453121,4/9/10,2010,realDonaldTrump,This is a terrific day for downtown New York. Trump SoHo is unlike anything else. Be sure to visit this fantastic hotel soon!,9,11,,125
x11782136751,4/7/10,2010,realDonaldTrump,"Trump SoHo opens this Friday and it is fantastic! Check out the Trump Hotel Collection...
http://www.trump.com/",3,11,,111
x15418820627,6/4/10,2010,realDonaldTrump,Checking out the course at TNGC Westchester and it is fantastic. Should be a great season. http://www.trumpnationalwestchester.com/,3,11,,131
x21004551484,8/12/10,2010,realDonaldTrump,That trip would be to the Trump International Hotel Las Vegas...http://www.trump.com/Hotel_Collection/Trump_Las_Vegas/Trump_Las_Vegas.asp,3,11,,137
x12057473512,4/12/10,2010,realDonaldTrump,"The premiere of ""Donald J. Trump's Fabulous World of Golf"" is tomorrow night at 9 p.m.
ET on Golf Channel. Tune in for a great adventure!",5,11,,137
x14700122010,5/25/10,2010,realDonaldTrump,The ratings for the Celebrity Apprentice were fantastic and everyone had a great time. It was a terrific season -- congrats to everyone!,7,11,,136
x15860673821,6/10/10,2010,realDonaldTrump,WSJ covers Ride of Fame http://online.wsj.com/article/SB10001424052748704575304575297082506166258.html?mod=WSJ_NY_RealEstate_MIDDLE_LSMini,4,10,,138
x18941700846,7/19/10,2010,realDonaldTrump,Visited some very beautiful golf courses this weekend...this is one...http://www.trump.com/Golf_Clubs/Hudson_Valley/Hudson_Valley.asp,4,10,,133
x13314283231,5/3/10,2010,realDonaldTrump,"Looking forward to the 2010 Miss USA Pageant, Sunday May 16 on NBC, 7 p.m. ET,  hosted by Curtis Stone and Natalie Morales.",5,10,,123
x8905123688,2/10/10,2010,realDonaldTrump,Donald Trump appearing today on CNN Internationaläó»s äóÖConnect the Worldäó» as äóÖConnector of the Dayäó». Submit questions: http://bit.ly/bPiP7T,5,10,,137
x10027087487,3/5/10,2010,realDonaldTrump,From Donald Trump: Andrea Bocelli @ Mar-a-Lago - Many say best night of entertainment in long history of Palm Beach http://bit.ly/2fNgOz,11,9,,136
x20980599529,8/12/10,2010,realDonaldTrump,Eric's Sept. 14th event will be held at Trump National Golf Club Westchester. http://www.trump.com/Golf_Clubs/Westchester/Westchester.asp,2,9,,137
x21004161659,8/12/10,2010,realDonaldTrump,Check out the last webisode www.youtube.com/user/mattressserta in our 3 part series featuring me with Serta. Which one was your favorite?,5,9,,137
x14429237277,5/21/10,2010,realDonaldTrump,Who's your pick--@bretmichaels or @hollyrpeete ? Vote now on Ivanka's new Facebook page! http://ow.ly/1NfMt,8,9,,107
x11701179384,4/6/10,2010,realDonaldTrump,"Then we attended the Scottish fashion show that benefits veterans, Dressed to Kilt 2010, which I co-hosted with Sir Sean and Lady Connery.",5,9,,138
x15780161325,6/9/10,2010,realDonaldTrump,Check out Gray Line's site for the Donald Trump Ride of Fame... http://www.newyorksightseeing.com/,5,8,,98
x15782670445,6/9/10,2010,realDonaldTrump,"Rima Fakih, our beautiful Miss USA, rode with me on the Gray Line Ride of Fame yesterday... 
 http://www.missuniverse.com/missusa",4,8,,129
x13314652289,5/3/10,2010,realDonaldTrump,Providing backstage commentary at the Miss USA Pageant will be comedic mother-daughter duo Joan and Melissa Rivers. A fantastic lineup!,8,8,,135
x18943266082,7/19/10,2010,realDonaldTrump,and yet another ...all of them are spectacular.  http://www.trump.com/Golf_Clubs/Westchester/Westchester.asp,4,8,,108
x11439299597,4/1/10,2010,realDonaldTrump,"Today's open call drew thousands of  eager applicants. It was an impressive group,  I enjoyed meeting them. We've got some great candidates!",5,8,,140
x18941891817,7/19/10,2010,realDonaldTrump,and here's another....http://www.trump.com/Golf_Clubs/Colts_Neck/Colts_Neck.asp,2,7,,79
x11698350863,4/6/10,2010,realDonaldTrump,"Last night Melania and I attended the Skating with the Stars Gala at Wollman Rink in Central Park, it was fantastic. Stay tuned for Part 2..",3,3,,140
