status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x369439265446309888,8/19/13,2013,realDonaldTrump,"So, lets get this right. Steve Jobs dies and leaves his wife everything-billions of dollars. Now his wife has a boyfriend (lover). Oh Steve!",2861,3562,,140
x402420689560686592,11/18/13,2013,realDonaldTrump,President Obama played golf yesterday???,2941,3503,,40
x414116608865366017,12/20/13,2013,realDonaldTrump,"If you don't believe in yourself, no one else will.",4357,3313,,51
x415545490688598016,12/24/13,2013,realDonaldTrump,I'd like to wish all of my friends--and even my many enemies--a very Merry Christmas and Happy New Year.,5828,3297,,104
x411644377262718976,12/13/13,2013,realDonaldTrump,I really like Nelson Mandela but South Africa is a crime ridden mess that is just waiting to explode-not a good situation for the people!,1894,3295,,137
x368380669572816896,8/16/13,2013,realDonaldTrump,My motto is: äóÖNever give up.äó» I follow this very strictly. I do not let problems and challenges stop me; they are normal.,4801,3262,,121
x378389940671107072,9/13/13,2013,realDonaldTrump,"We should stop talking, stay out of Syria and other countries that hate us, rebuild our own country and make it strong and great again-USA!",2233,3141,,139
x297098583457558528,1/31/13,2013,realDonaldTrump,Little @MacMilleräóîI have more hair than you do and thereäó»s a slight age difference.,1802,3138,,83
x304636780903288834,2/21/13,2013,realDonaldTrump,My Twitter has been seriously hacked--- and we are looking for the perpetrators.,2552,3079,,80
x310941442828804096,3/11/13,2013,realDonaldTrump,Re my hair-Should I change it? What do you think?,3292,3077,,49
x373557904861069312,8/30/13,2013,realDonaldTrump,"How bad has our ""leader"" made us look on Syria. Stay out of Syria, we don't have the leadership to win wars or even strategize.",1770,3044,,127
x364586300671664128,8/6/13,2013,realDonaldTrump,Why has all time hits leader Pete Rose paid a 20 year price whrn A-Rod gets 200 game penalty. It's time to let Pete into The Hall of Fame!,1022,2993,,138
x405085348151033856,11/25/13,2013,realDonaldTrump,äóìThe worst thing you can possibly do in a deal is seem desperate to make it.äóù äóñ The Art of The Deal.,3284,2888,,100
x333089735570493440,5/11/13,2013,realDonaldTrump,"@caaataclysm   Little Jon Stewart(?) Is a pussy, he would be hopeless in a debate with me!",2634,2880,,90
x326793109189062657,4/23/13,2013,realDonaldTrump,Sexting Pervert @anthonyweiner has returned to twitter. Parents of all underage girls should BLOCK him immediately!,4018,2866,,115
x297084584334589952,1/31/13,2013,realDonaldTrump,"Little @MacMiller, I want the money not the plaque you gave me!",766,2848,,63
x302530722453921793,2/15/13,2013,realDonaldTrump,"äóìIf the freedom of speech is taken away then dumb and silent we may be led, like sheep to the slaughter.äóù - George Washington",2573,2775,,125
x290926188787036161,1/14/13,2013,realDonaldTrump,I agree with Pres. Obama on Afghanistan.  We should have a speedy withdrawal.  Why should we keep wasting our money -- rebuild the U.S.!,2529,2726,,136
x294907627299799040,1/25/13,2013,realDonaldTrump,Maybe Iäó»m old fashioned but I donäó»t like seeing women in combat.,3568,2720,,64
x308365908420751360,3/3/13,2013,realDonaldTrump,"Losers and haters,even you, as low and dumb as you are, can learn from watching Apprentice and checking out my tweets-you can still succeed!",2463,2647,,140
x379113206675165184,9/15/13,2013,realDonaldTrump,@FloydMayweather  GREAT FIGHT FLOYD - YOU SHOWED THEM ALL ONCE AGAIN!,3333,2607,,69
x401020440086204416,11/14/13,2013,realDonaldTrump,More dead people voted in the last election than enrolled in ObamaCare. Congratulations America!,1160,2601,,96
x403615352338128896,11/21/13,2013,realDonaldTrump,We have wasted an enormous amount of blood and treasure in Afghanistan. Their government has zero appreciation. Let's get out!,2547,2588,,126
x357926325857689600,7/18/13,2013,realDonaldTrump,Congratulations to @KingJames on winning Athlete of the Year in last nightäó»s @ESPYS. LeBron is also a great guy!,2052,2542,,112
x326368111546732545,4/22/13,2013,realDonaldTrump,.@MacMiller has over 79M hits on YouTube &amp; just hit platinum with his Donald Trump songäóîscrew you Mac!,1327,2508,,106
x340177992221331457,5/30/13,2013,realDonaldTrump,Little Mac Milleräó»s next album may bomb.  He canäó»t use my name again for sales.,1435,2448,,79
x380630080084787200,9/19/13,2013,realDonaldTrump,I cannot believe that Apple didn't come out with a larger screen IPhone. Samsung is stealing their business. STEVE JOBS IS SPINNING IN GRAVE,1680,2428,,140
x298252197563621376,2/4/13,2013,realDonaldTrump,The Country is being run just like the stadium.,858,2415,,47
x314828077819641856,3/21/13,2013,realDonaldTrump,äóìThe difference between stupidity and genius is that genius has its limits.äóù - Albert Einstein,1061,2396,,94
x330360556362018816,5/3/13,2013,realDonaldTrump,"If Jon Stewart is so above it all &amp; legit, why did he change his name from Jonathan Leibowitz? He should be proud of his heritage!",3238,2379,,134
x299530494457020417,2/7/13,2013,realDonaldTrump,Obama can kill Americans at will with drones but waterboarding is not allowedäóîonly in America!,1499,2378,,94
x374713012877524992,9/3/13,2013,realDonaldTrump,"Think of it, the Arab League doesn't want to get involved with Syria - but they want us to do their dirty work. How stupid!",3199,2367,,123
x413762618243833858,12/19/13,2013,realDonaldTrump,"Pres. Obama is about to embark on a 17 day vacation in his äóÖnativeäó» Hawaii, putting Secret Service away from families on Christmas. Aloha!",1964,2332,,138
x375759718251503616,9/5/13,2013,realDonaldTrump,The terrorists in Syria are calling themselves REBELS and getting away with it because our leaders are so         completely stupid!,2652,2308,,132
x293817480131002368,1/22/13,2013,realDonaldTrump,The worst negotiators in history (otherwise known as Republicans) have just offered to suspend debt ceiling for four months. Pathetic!,2141,2301,,134
x375307391635451904,9/4/13,2013,realDonaldTrump,Many Syrian äóÖrebelsäó» are radical Jihadis. Not our friends &amp; supporting them doesn't serve our national interest. Stay out of Syria!,1849,2286,,135
x319432090078830592,4/3/13,2013,realDonaldTrump,"I played football and baseball, sorry, but said to be the best bball player in N.Y. State-ask coach Ted Dobias-said best he ever coached.",2108,2279,,137
x301767471562629120,2/13/13,2013,realDonaldTrump,Next time Marco Rubio should drink his water from a glass as opposed to a bottleäóîwould have much less negative impact.,2810,2277,,118
x294152993111146497,1/23/13,2013,realDonaldTrump,Please tell me what is going on with the Republicans?,2133,2251,,53
x405100767193075712,11/25/13,2013,realDonaldTrump,"Don't worry, THE UNITED STATES WILL BE GREAT AGAIN!",3469,2184,,51
x334359292843003904,5/14/13,2013,realDonaldTrump,"Not since Watergate have we been going thru a time like this--Benghazi, IRS, wiretapping of @AP...",2594,2176,,98
x413211066269974528,12/18/13,2013,realDonaldTrump,"I have never met a successful person that was a quitter. Successful people never, ever, give up!",1615,2171,,96
x365694278845997057,8/9/13,2013,realDonaldTrump,"""@arcuate: dude that's freaking cool as heck RT @realDonaldTrump wind turbine blades will slice 14 million birds and bats to death in 10 yrs",2184,2141,,140
x299267493158072322,2/6/13,2013,realDonaldTrump,"äóìIf we ever forget that we are One Nation Under God, then we will be a nation gone under.äóù- Ronald Reagan (Feb. 6, 1911äóñJune 5, 2004)",1007,2133,,133
x307726942877147136,3/2/13,2013,realDonaldTrump,Everyone should cancel HBO until they fire low life dummy Bill Maher!  Get going now and feel good about yourself!,3005,2100,,114
x382589422572564480,9/24/13,2013,realDonaldTrump,Itäó»s a shame the ruling class of Republicans donäó»t attack Obama and the Democrats the way they hit Senators Cruz &amp; Lee.,1075,2065,,123
x373054743742275584,8/29/13,2013,realDonaldTrump,"@walaa_3ssaf   No, dopey, I would not go into Syria, but if I did it would be by surprise and not blurted all over the media like fools.",2113,2057,,136
x351790270137892864,7/1/13,2013,realDonaldTrump,We should be concerned about the American worker &amp; invest here. Not grant amnesty to illegals or waste $7B in Africa.,3057,2029,,121
x360244707147784193,7/25/13,2013,realDonaldTrump,"""@chiIIdog: @realDonaldTrump ten years ago, we had steve jobs, bob hope, and johnny cash. now, we have no jobs, no cash, and no hope.""",2316,2018,,134
x375472799466680320,9/5/13,2013,realDonaldTrump,Is Anthony Weiner a jerk or what!,3321,1982,,33
x291938338443767808,1/17/13,2013,realDonaldTrump,Congratulations to Tom Scocca and Timothy Burke of @Deadspin for exposing the Manti Teäó»o fiasco.,441,1968,,96
x337294392530436097,5/22/13,2013,realDonaldTrump,Pervert Anthony Wiener will never be able to get away from his perversion-the cure rate is ZERO.,2634,1950,,96
x329759872163909632,5/2/13,2013,realDonaldTrump,Just took a look at Time Magazine-looks really flimsy like a free handout at a parking lot! The sad end is coming-just like Newsweek!,1424,1912,,133
x339204360179417088,5/28/13,2013,realDonaldTrump,We spend billions of dollars helping nations all over the World but with hurricane Sandy and Oklahoma tornado not one nation helped us!,720,1901,,135
x409593552314712064,12/8/13,2013,realDonaldTrump,"Show me someone without an ego, and I'll show you a loser - having a healthy ego, or high opinion of yourself, is a real positive in life!",2301,1887,,138
x327076720425451523,4/24/13,2013,realDonaldTrump,"I promise you that I'm much smarter than Jonathan Leibowitz - I mean Jon Stewart @TheDailyShow. Who, by the way, is totally overrated.",2041,1881,,134
x304690887248707584,2/21/13,2013,realDonaldTrump,"China is not our friend. They are not our ally. They want to overtake us, and if we donäó»t get smart and tough soon, they will.",780,1872,,126
x326970029461614594,4/24/13,2013,realDonaldTrump,"""@backupwraith: i firmly believe that @realDonaldTrump is the most superior troll on the whole of twitter. that is all.""A great compliment!",2497,1862,,139
x360119639017132032,7/24/13,2013,realDonaldTrump,"For the sake of New York City, all recent sexting victims of Anthony äóÖCarlos Dangeräó» Weiner should come forward.",1522,1845,,112
x377783562512392192,9/11/13,2013,realDonaldTrump,"Obama must now start focusing on OUR COUNTRY, jobs, healthcare and all of our many problems. Forget Syria and make America great again!",1008,1839,,135
x294911699650232320,1/25/13,2013,realDonaldTrump,"äóìAlways remember: Dress for the job you want, not the job you have.äóù äóñ Think Like a Billionaire",781,1832,,95
x387274184725762049,10/7/13,2013,realDonaldTrump,Government is shut down yet Obama is now harassing the privately owned @Redskins to change its name.He needs to focus on his job!,967,1815,,129
x301025514901094400,2/11/13,2013,realDonaldTrump,I donäó»t like bullies.  I am not going to stand around and watch @KarlRove target the Tea Party.  Karl Rove gave us Barack Obama. Loser.,1965,1775,,135
x395155709991849984,10/29/13,2013,realDonaldTrump,I just don't know why some of these NFL teams with lousy quarterbacks don't give Tim Tebow a chance - what do they have to lose?,1397,1774,,128
x352803372912492544,7/4/13,2013,realDonaldTrump,"@ninetek  Then why do you follow me like a little puppy, moron?",2293,1750,,63
x291211539535519744,1/15/13,2013,realDonaldTrump,"Never bet against Bob Kraft, Bill Belichick or Tom Brady! @Patriots",1529,1743,,67
x301400255822434304,2/12/13,2013,realDonaldTrump,Itäó»s okay but why do the haters (&amp; losers) want to follow me on twitter?? Get a life!,1921,1725,,89
x387905105011691520,10/9/13,2013,realDonaldTrump,It is outrageous and disgusting that families of U.S. MILITARY personnel killed in action will not be given money for burials. SAD!,676,1692,,131
x301810043316207616,2/13/13,2013,realDonaldTrump,äóìDo not pray for easy lives. Pray to be stronger men.äóù äóñ Pres. John F. Kennedy,1123,1659,,78
x318830557603713025,4/1/13,2013,realDonaldTrump,A-Rodäó»s salary is more than the entire @astros. Half the players on @astros will have better seasons than him. A-Rod is a joke!,651,1655,,127
x373145053482319872,8/29/13,2013,realDonaldTrump,Congress must protect our borders first. Amnesty should be done only if the border is secure and illegal immigration has stopped.,1595,1652,,129
x354634441223708672,7/9/13,2013,realDonaldTrump,"With Spitzer &amp; Anthony Weiner running for office, New York  is pervert central!  Pathetic",1482,1640,,93
x319542838117400576,4/3/13,2013,realDonaldTrump,"Now AP is banning the term ""illegal immigrants"" What should we call them? 'Americans'?! This country's political press is amazing!",2650,1625,,130
x289368295122010112,1/10/13,2013,realDonaldTrump,"""Money may not grow from trees, but it does grow from talent, hard work, and brains."" - Think Like a Billionaire",481,1619,,112
x289402195785424896,1/10/13,2013,realDonaldTrump,"""If you want to be a success, you have to get used to frequently hearing the word no and ignoring it."" - Think Big",590,1618,,114
x374123730462851072,9/1/13,2013,realDonaldTrump,"It is truly amateur hour at the White House - and this is why we should not be doing the ""war thing"" right now!",1432,1603,,111
x403960097346293760,11/22/13,2013,realDonaldTrump,Thomas Jefferson wrote the Senate filibuster rule. Harry Reid &amp; Obama killed it yesterday.  Rule was in effect for over 200 years.,904,1594,,134
x413757137190273024,12/19/13,2013,realDonaldTrump,"No cuts to welfare, no cuts to food stamps &amp; NOT A SINGLE CUT TO OBAMACARE, yet the new budget cuts military benefits. Sad!",836,1581,,127
x414113103874236416,12/20/13,2013,realDonaldTrump,"Personally, I think Douglas Durst's brother got screwed by Douglas--no wonder he's angry.",1364,1578,,89
x400358801007583232,11/12/13,2013,realDonaldTrump,Via @MoscowTimes  Donald Trump Planning Skyscraper in Moscow http://t.co/ubiHDd5sqr,959,1576,,83
x405039540181532673,11/25/13,2013,realDonaldTrump,Who would  you rather have negotiating with Iran--President Obama or Toronto Mayor Ford? My money is on Ford.,1224,1570,,109
x416107440602886144,12/26/13,2013,realDonaldTrump,"O.K., Christmas is over, now we can all go back to the wars of life. Focus, focus, focus-never accept defeat -push hard for total victory!",1834,1563,,138
x357568979855884288,7/17/13,2013,realDonaldTrump,Only in America can a Jihadi thug who murdered women and children be nursed back to health &amp; then get a @RollingStone cover.,553,1563,,128
x301449112614760449,2/12/13,2013,realDonaldTrump,äóìSuccessful people don't have fewer problems.They have determined that nothing will stop them from going forward.äóù Dr. Benjamin Carson,690,1557,,134
x313970051453710336,3/19/13,2013,realDonaldTrump,Golf match? I've won 18 Club Championships including this weekend. @mcuban swings like a little girl with no power or talent. Mark's a loser,1584,1546,,140
x290891469051555840,1/14/13,2013,realDonaldTrump,"I am a handwriting analyst. Jack Lewäó»s handwriting shows, while strange, that he is very secretiveäóînot necessarily a bad thing.",1957,1524,,127
x381371829086351360,9/21/13,2013,realDonaldTrump,An important part of my (or anybody's) success is the ability to judge people. I believe that @MileyCyrus is a really good person.,1035,1511,,130
x294101744001110016,1/23/13,2013,realDonaldTrump,"äóìI can accept failure, everyone fails at something. But I can't accept not trying.äóù äóñ Michael Jordan",486,1509,,100
x319086378673659905,4/2/13,2013,realDonaldTrump,"Set the bar high, do the best you possibly can, and believe in yourselfäóîbecause if you donäó»t, no one else will either.",1090,1498,,118
x324924905453936641,4/18/13,2013,realDonaldTrump,"The reality is that no gun bill will ever stop tragedies.  And as we have learned from ObamaCare, Washington only makes things worse!",1400,1490,,133
x416909004984844288,12/28/13,2013,realDonaldTrump,We should be focused on clean and beautiful air-not expensive and business closing GLOBAL WARMING-a total hoax!,994,1489,,111
x289131808174514177,1/9/13,2013,realDonaldTrump,"""All successful people are high energy people who are passionate about what they do. Find a passion that energizes you."" - Think Big",606,1485,,132
x288401242852569088,1/7/13,2013,realDonaldTrump,"äóìWhat you dream about is what you will do. If you cannot even dream of doing big things, you will never do anything big in life.äóù- Think Big",529,1485,,140
x372795204710830080,8/28/13,2013,realDonaldTrump,"Remember, all these äóÖfreedom fightersäó» in Syria want to fly planes into our buildings.",1229,1475,,86
x307568422789709824,3/1/13,2013,realDonaldTrump,"We should leave Afghanistan immediately. No more wasted lives. If we have to go back in, we go in hard &amp; quick. Rebuild the US first.",1346,1474,,137
x332318077859557376,5/9/13,2013,realDonaldTrump,"@JeremyPage3011 Mark Cuban can't beat me at anything. He is one of many on Shark Tank and Apprentice has been a much, much bigger show!",3968,1460,,135
x378236334273331201,9/12/13,2013,realDonaldTrump,"China, Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times.",934,1450,,123
x401094394775760897,11/14/13,2013,realDonaldTrump,"äóìHe who defends everywhere, defends nowhere.äóù äóñ Sun Tzu",2420,1448,,55
x301795511269195776,2/13/13,2013,realDonaldTrump,"Be focused, be disciplined, be patient--there are very few cases of instant gratification.",1446,1437,,90
x338978381636984832,5/27/13,2013,realDonaldTrump,"It's 46Œ_ (really cold) and snowing in New York on Memorial Day - tell the so-called ""scientists"" that we want global warming right now!",1014,1433,,135
x306815568634339328,2/27/13,2013,realDonaldTrump,Was photo bombed yesterday by a wise guy when I left the set of @LateNightJimmy...,1492,1426,,82
x299229136260575232,2/6/13,2013,realDonaldTrump,"Happy 102nd birthday to President Ronald Reagan. Every day that passes, Reagan's presidency looks better and better.",570,1417,,116
x388342515134246912,10/10/13,2013,realDonaldTrump,Obama can open the Mall for illegals to protest our country yet he continues to barricade WWII memorial. Thatäó»s an absolute disgrace.,598,1412,,133
x415364893437853696,12/24/13,2013,realDonaldTrump,"ALWAYS TRY TO LEARN FROM OTHER PEOPLES MISTAKES, NOT YOUR OWN - IT IS MUCH CHEAPER THAT WAY!",1253,1407,,92
x302445095553232897,2/15/13,2013,realDonaldTrump,"Remember, if you don't promote yourself, then no one else will! Likewise, believe in yourself--or no one else will either.",548,1402,,122
x391261365546930176,10/18/13,2013,realDonaldTrump,Our country is being run by total amateurs. Letäó»s just call it äóìamateur hour.äóù,1518,1401,,78
x362218621428187137,7/30/13,2013,realDonaldTrump,The Golden Rule of Negotiating:  He who has the gold makes the rules.,1329,1395,,69
x314011150629093377,3/19/13,2013,realDonaldTrump,Be weak on immigration and ensure Democratic victory.,2682,1391,,53
x374126787493892096,9/1/13,2013,realDonaldTrump,"""@mguarino64: @realDonaldTrump "" How would you treat the Syria situation if president ?"" I'd let them all fight with each other-focus on US!",1607,1390,,140
x347076807780081664,6/18/13,2013,realDonaldTrump,Young entrepreneurs äóñ never back down. Take the hits and get up.  Thatäó»s what makes a winner.,681,1385,,93
x408727220509634561,12/5/13,2013,realDonaldTrump,It always seems impossible until it is done. --Nelson Mandela,611,1383,,61
x376323127393136641,9/7/13,2013,realDonaldTrump,Former President Jimmy Carter is so happy that he is no longer considered the worst President in the history of the United States!,1026,1381,,130
