status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x810988379051610112,12/19/16,2016,realDonaldTrump,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",109000,37520,,140
x798521053551140864,11/15/16,2016,realDonaldTrump,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",123036,37478,,140
x805804034309427200,12/5/16,2016,realDonaldTrump,"If the press would cover me accurately &amp; honorably, I would have far less reason to ""tweet."" Sadly, I don't know if that will ever happen!",135798,37195,,142
x804863098138005504,12/3/16,2016,realDonaldTrump,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,117784,37165,,126
x742053354189299712,6/12/16,2016,realDonaldTrump,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!,87196,37103,,136
x753965070003109888,7/15/16,2016,realDonaldTrump,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,87784,36654,,140
x796897928048766976,11/11/16,2016,realDonaldTrump,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",186297,36276,,130
x791398814049456128,10/26/16,2016,realDonaldTrump,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to lead our country. https://t.co/g5kCwxxUbK,66742,36193,,132
x784886214931390465,10/8/16,2016,realDonaldTrump,RT @atensnut: How many times must it be said? Actions speak louder than words. DT said bad things!HRC threatened me after BC raped me.,0,35689,,134
x784886380237316098,10/8/16,2016,realDonaldTrump,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific.",0,35622,,127
x771294347501461504,9/1/16,2016,realDonaldTrump,Mexico will pay for the wall!,59719,35367,,29
x810604216771284992,12/18/16,2016,realDonaldTrump,"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!",129815,35092,,144
x792734426912337920,10/30/16,2016,realDonaldTrump,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",68872,34796,,110
x787267564405653505,10/15/16,2016,realDonaldTrump,Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election,80872,34740,,140
x783495937708527616,10/5/16,2016,realDonaldTrump,Mike Pence won big. We should all be proud of Mike!,115035,34521,,51
x796102830352465921,11/8/16,2016,realDonaldTrump,"Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO FLORIDA!",112825,34368,,131
x752910855939952640,7/12/16,2016,realDonaldTrump,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,47437,34366,,100
x740972317191352320,6/9/16,2016,realDonaldTrump,Obama just endorsed Crooked Hillary. He wants four more years of Obamaäóîbut nobody else does!,79930,34333,,92
x754744188856565760,7/17/16,2016,realDonaldTrump,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",82609,34056,,140
x742771576039460864,6/14/16,2016,realDonaldTrump,Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs.,60529,34001,,135
x814919370711461890,12/30/16,2016,realDonaldTrump,Great move on delay (by V. Putin) - I always knew he was very smart!,93430,33761,,68
x797805407179866112,11/13/16,2016,realDonaldTrump,"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena""",121960,33572,,135
x814114980983427073,12/28/16,2016,realDonaldTrump,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",113403,33321,,140
x794683513853382656,11/4/16,2016,realDonaldTrump,The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US. #VoteTrumpPence16 https://t.co/KhEU0u9D8Q,62883,33009,VoteTrumpPence16,131
x803921522784092160,11/30/16,2016,realDonaldTrump,ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.,103324,32961,,140
x808299841147248640,12/12/16,2016,realDonaldTrump,Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,103524,32833,,137
x812390964740427776,12/23/16,2016,realDonaldTrump,"As to the U.N., things will be different after Jan. 20th.",94784,32681,,57
x799972624713420804,11/19/16,2016,realDonaldTrump,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",118055,32674,,140
x798850338384023552,11/16/16,2016,realDonaldTrump,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",97339,32150,,109
x809717035353722880,12/16/16,2016,realDonaldTrump,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?,104622,32126,,136
x797069763801387008,11/11/16,2016,realDonaldTrump,Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!,172024,32064,,129
x757182723089895424,7/24/16,2016,realDonaldTrump,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!",83291,31984,,140
x793456094198759424,11/1/16,2016,realDonaldTrump,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",76940,31691,,139
x814110460761018368,12/28/16,2016,realDonaldTrump,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!,113285,30676,,140
x802671162383802368,11/27/16,2016,realDonaldTrump,The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems,93748,30659,,144
x785312752793452549,10/10/16,2016,realDonaldTrump,RT @TeamTrump: RT if you agree @realDonaldTrump WON the #Debate- BIG LEAGUE! #MAGA https://t.co/EmwDZ32uAZ,0,30444,Debate MAGA,106
x812450976670121985,12/24/16,2016,realDonaldTrump,"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",107816,30419,,134
x779729180334387200,9/24/16,2016,realDonaldTrump,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!",57800,30281,,136
x812115501791006720,12/23/16,2016,realDonaldTrump,"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",115143,30194,,140
x802723588759375873,11/27/16,2016,realDonaldTrump,"The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",96351,30194,,138
x803033642545115140,11/28/16,2016,realDonaldTrump,"Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",97622,30160,,133
x801805564577808385,11/24/16,2016,realDonaldTrump,"I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",134043,29799,,140
x780597941979480064,9/27/16,2016,realDonaldTrump,Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,55413,29665,Benghazi Debates2016 debatenight,113
x787258211283918848,10/15/16,2016,realDonaldTrump,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to elect Crooked Hillary!",75565,29587,,139
x785298936751882240,10/10/16,2016,realDonaldTrump,"History lesson: Thereäó»s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Honest Abe. #RattledHillary https://t.co/A2RESNihb4",65194,29432,RattledHillary,138
x760552601356267520,8/2/16,2016,realDonaldTrump,President Obama will go down as perhaps the worst president in the history of the United States!,77013,29330,,96
x785530928256933888,10/10/16,2016,realDonaldTrump,"Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee",77137,29319,,140
x793824247168765952,11/2/16,2016,realDonaldTrump,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,84370,29265,,139
x814113616110751744,12/28/16,2016,realDonaldTrump,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but.......",102859,29189,,140
x758802697763958784,7/28/16,2016,realDonaldTrump,#CrookedHillary https://t.co/JeXFnO6e3s,52476,29106,CrookedHillary,15
x794197242471124992,11/3/16,2016,realDonaldTrump,Looking at Air Force One @ MIA. Why is he campaigning instead of creating jobs &amp; fixing Obamacare? Get back to work for the American people!,71173,29030,,144
x813527932165558273,12/26/16,2016,realDonaldTrump,The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!,123495,28972,,137
x778238281196662784,9/20/16,2016,realDonaldTrump,"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!",70564,28451,,108
x796029413318082560,11/8/16,2016,realDonaldTrump,VOTE TODAY! Go to https://t.co/MXrAxYnTjY to find your polling location. We are going to Make America Great Again! #VoteTrump #ElectionDay https://t.co/SH5NJYjeGE,64565,28361,VoteTrump ElectionDay,138
x758286077400580096,7/27/16,2016,realDonaldTrump,Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic,79810,28334,,140
x799435824622252032,11/18/16,2016,realDonaldTrump,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,113834,28325,,136
x808456602076545025,12/12/16,2016,realDonaldTrump,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,100722,28298,,135
x785979396620324865,10/11/16,2016,realDonaldTrump,"Wow, @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!",56753,28279,,142
x797832229800050688,11/13/16,2016,realDonaldTrump,"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",89554,28233,,135
x742019961946791939,6/12/16,2016,realDonaldTrump,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?",74943,28057,,141
x785913754194104320,10/11/16,2016,realDonaldTrump,DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S,48795,28028,,28
x785563318652178432,10/10/16,2016,realDonaldTrump,"Wow, @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!",65991,27935,,132
x774710663373520897,9/10/16,2016,realDonaldTrump,"RT @BarackObama: RT if you agree: We need a President who is fighting for all Americans, not one who writes off nearly half the country.",0,27711,,136
x788123233442824192,10/17/16,2016,realDonaldTrump,Crooked Hillary colluded w/FBI and DOJ and media is covering up to protect her. It's a #RiggedSystem! Our country deserves better! https://t.co/n2NpH3zmcy,52151,27559,RiggedSystem,130
x806214078465245185,12/6/16,2016,realDonaldTrump,"Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs....",85404,27555,,111
x803692055897788424,11/29/16,2016,realDonaldTrump,My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!,103477,27514,,106
x762104411707568128,8/7/16,2016,realDonaldTrump,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!",83058,27233,,137
x805278955150471168,12/4/16,2016,realDonaldTrump,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",110767,26836,,140
x751370918027489280,7/8/16,2016,realDonaldTrump,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,79556,26817,,140
x801219908910469120,11/23/16,2016,realDonaldTrump,Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,128247,26748,,143
x798721142525665280,11/16/16,2016,realDonaldTrump,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,115253,26693,,135
x742096033207844864,6/12/16,2016,realDonaldTrump,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough,68746,26364,,140
x766378021355921408,8/18/16,2016,realDonaldTrump,#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h,44046,26324,CrookedHillary ThrowbackThursday,34
x805772007220645888,12/5/16,2016,realDonaldTrump,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development: https://t.co/zYGi8fGnL5 https://t.co/1D9NXlHc2b,103537,26293,,140
x785293229390454784,10/10/16,2016,realDonaldTrump,".@HillaryClinton is NOT above the law!
#Debates2016 https://t.co/4arYZcGgYZ",47347,26215,Debates2016,51
x801110690387857408,11/22/16,2016,realDonaldTrump,I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!,135608,26180,,140
x766791143291916288,8/20/16,2016,realDonaldTrump,#WheresHillary? Sleeping!!!!!,57518,25959,WheresHillary,29
x742034549232766976,6/12/16,2016,realDonaldTrump,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",69418,25813,,144
x793892802040041472,11/2/16,2016,realDonaldTrump,"After decades of lies and scandal, Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq",46490,25760,DrainTheSwamp,94
x760420894271471620,8/2/16,2016,realDonaldTrump,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD,48048,25681,CrookedHillary,112
x799742847310319616,11/18/16,2016,realDonaldTrump,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,117439,25664,,112
x802849330176659456,11/27/16,2016,realDonaldTrump,Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change,93102,25614,,140
x792083605405171712,10/28/16,2016,realDonaldTrump,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6,51550,25427,CrookedHillary DrainTheSwamp,93
x781922648645185536,9/30/16,2016,realDonaldTrump,"Why isn't Hillary 50 points ahead? Maybe it's the email scandal, policies that spread ISIS, or calling millions of Americans deplorables! https://t.co/cvaMSAnAnE",51279,25382,,137
x699968804311470080,2/17/16,2016,realDonaldTrump,.@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!,11880,25231,,85
x788538743950938112,10/19/16,2016,realDonaldTrump,Hillary is the most corrupt person to ever run for the presidency of the United States. #DrainTheSwamp https://t.co/xA3YO8YzCq,49413,25214,DrainTheSwamp,102
x790523240351498241,10/24/16,2016,realDonaldTrump,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!",51293,25083,,134
x790192053489729538,10/23/16,2016,realDonaldTrump,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",55939,24899,,135
x790174395985788929,10/23/16,2016,realDonaldTrump,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton",55789,24893,,134
x798862483255652352,11/16/16,2016,realDonaldTrump,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",85106,24753,,139
x780752274020761601,9/27/16,2016,realDonaldTrump,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,69069,24743,,140
x750865499660091393,7/7/16,2016,realDonaldTrump,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! #Frozen https://t.co/4LJBpSm8xa",58339,24657,Frozen,102
x786204978629185536,10/12/16,2016,realDonaldTrump,"PAY TO PLAY POLITICS. 
#CrookedHillary https://t.co/wjsl8ITVvk",40226,24614,CrookedHillary,38
x741311272818475008,6/10/16,2016,realDonaldTrump,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3",42292,24539,,128
x800298286204723200,11/20/16,2016,realDonaldTrump,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",100552,24532,,140
x793763567837253633,11/2/16,2016,realDonaldTrump,"You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!",56027,24506,,138
x805486509914779649,12/4/16,2016,realDonaldTrump,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,91274,24454,,137
x796126077647196160,11/8/16,2016,realDonaldTrump,"Still time to #VoteTrump! 
#iVoted #ElectionNight https://t.co/UZtYAY1Ba6",62540,24433,VoteTrump iVoted ElectionNight,49
x774673449885192192,9/10/16,2016,realDonaldTrump,"While Hillary said horrible things about my supporters, and while many of her supporters will never vote for me, I still respect them all!",66705,24336,,138
x789186263953715202,10/20/16,2016,EricTrump,"On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS",54561,24252,MakeAmericaGreatAgain EarlyVote,116
x789223614402924545,10/20/16,2016,realDonaldTrump,"RT @EricTrump: On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https:/äó_",0,24252,MakeAmericaGreatAgain EarlyVote,140
x803434300846862336,11/29/16,2016,realDonaldTrump,".@CNN is so embarrassed by their total  (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do.",87657,24198,,140
x796055597594578944,11/8/16,2016,realDonaldTrump,#ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,58970,24190,ElectionDay,36
x807588632877998081,12/10/16,2016,realDonaldTrump,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",71700,24157,,135
x804848711599882240,12/3/16,2016,realDonaldTrump,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,106834,23878,,104
x803237535178772481,11/28/16,2016,realDonaldTrump,"If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",80946,23744,,138
x796099494442057728,11/8/16,2016,realDonaldTrump,I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,121200,23718,,112
x758335147183788032,7/27/16,2016,realDonaldTrump,"If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should share them with the FBI!",60011,23667,,140
x708619775153475584,3/12/16,2016,realDonaldTrump,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!",38751,23480,,135
x775894243143483392,9/14/16,2016,realDonaldTrump,Why isn't President Obama working instead of campaigning for Hillary Clinton?,58407,23364,,77
x785842546878578688,10/11/16,2016,realDonaldTrump,It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.,60912,23310,,105
x753720863606775809,7/14/16,2016,realDonaldTrump,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse.",52883,23241,,120
x798864532433211392,11/16/16,2016,realDonaldTrump,"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",86627,23191,,140
x789671091182632960,10/22/16,2016,realDonaldTrump,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,59968,23038,,131
x796050609254395905,11/8/16,2016,realDonaldTrump,We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location: https://t.co/VMUdvi1tx1 #ElectionDay #VoteTrump https://t.co/9hdO88iLdE,59840,23016,ElectionDay VoteTrump,138
x793422633111023616,11/1/16,2016,realDonaldTrump,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!",56244,23001,,139
x785898532645502980,10/11/16,2016,realDonaldTrump,I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.,53563,22906,,118
x788543616926912512,10/19/16,2016,realDonaldTrump,"Time to #DrainTheSwamp in Washington, D.C. and VOTE #TrumpPence16 on 11/8/2016. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/1JCHmBuCRF",39503,22660,DrainTheSwamp TrumpPence16,132
x797873313561198593,11/13/16,2016,realDonaldTrump,"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",108723,22612,,139
x787686533209939968,10/16/16,2016,realDonaldTrump,We've all wondered how Hillary avoided prosecution for her email scheme. Wikileaks may have found the answer. Obama! https://t.co/xF0wv8Oa8q,34194,22596,,140
x756804886038192128,7/23/16,2016,realDonaldTrump,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",49907,22585,,140
x786201435486781440,10/12/16,2016,realDonaldTrump,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,52139,22559,,120
x792456539151806464,10/29/16,2016,realDonaldTrump,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,57474,22494,,67
x813865160163098628,12/27/16,2016,realDonaldTrump,"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",95943,22444,,140
x814958820980039681,12/30/16,2016,realDonaldTrump,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",80623,22398,,121
x787782613633208320,10/16/16,2016,realDonaldTrump,Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP,42991,22279,,137
x808638507161882624,12/13/16,2016,realDonaldTrump,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",73953,22253,,140
x768119463421943808,8/23/16,2016,realDonaldTrump,"President Obama should have gone to Louisiana days ago, instead of golfing. Too little, too late!",48124,22160,,97
x757773671545044992,7/26/16,2016,realDonaldTrump,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,63655,22083,,132
x780594362862362624,9/27/16,2016,realDonaldTrump,"Hillary Clinton failed all over the world. 
äùëLIBYA
äùëSYRIA
äùëIRAN
äùëIRAQ
äùëASIA PIVOT
äùëRUSSIAN RESET
äùëBENGHAZI
#DebateNight https://t.co/e70AtE6lNR",40431,22065,DebateNight,119
