status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x825721153142521858,1/29/17,2017,realDonaldTrump,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,218881,58247,,107
x893461105552609280,8/4/17,2017,realDonaldTrump,RT @RealJamesWoods: I've never witnessed such hatred for a man who is willing to work for free to make his beloved country a better place.äó_,0,56945,,139
x939006911629869056,12/8/17,2017,realDonaldTrump,I fulfilled my campaign promise - others didnäó»t! https://t.co/bYdaOHmPVJ,154236,55953,,48
x912280282224525312,9/25/17,2017,realDonaldTrump,"The issue of kneeling has nothing to do with race. It is about respect for our Country, Flag and National Anthem. NFL must respect this!",204765,55469,,136
x881281755017355264,7/1/17,2017,realDonaldTrump,My use of social media is not Presidential - itäó»s MODERN DAY PRESIDENTIAL. Make America Great Again!,193055,55059,,100
x945126026824298497,12/25/17,2017,realDonaldTrump,People are proud to be saying Merry Christmas again. I am proud to have led the charge against the assault of our cherished and beautiful phrase. MERRY CHRISTMAS!!!!!,233425,55048,,166
x824080766288228352,1/25/17,2017,realDonaldTrump,"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",204769,54946,,139
x947235015343202304,12/30/17,2017,realDonaldTrump,"I use Social Media not because I like to, but because it is the only way to fight a VERY dishonest and unfair äóìpress,äóù now often referred to as Fake News Media. Phony and non-existent äóìsourcesäóù are being used more often than ever. Many stories &amp; reports a pure fiction!",213326,54631,,273
x837722869106880517,3/3/17,2017,realDonaldTrump,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,146560,54321,,112
x837989835818287106,3/4/17,2017,realDonaldTrump,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",143292,53586,,133
x875441788110110727,6/15/17,2017,realDonaldTrump,"Crooked H destroyed phones w/ hammer, 'bleached' emails, &amp; had husband meet w/AG days before she was cleared- &amp; they talk about obstruction?",149925,53309,,148
x832016501657968640,2/15/17,2017,realDonaldTrump,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) out of prison immediately. https://t.co/bt8Xhdo7al",107924,53286,,144
x871143765473406976,6/3/17,2017,realDonaldTrump,"We need to be smart, vigilant and tough. We need the courts to give us back our rights. We need the Travel Ban as an extra level of safety!",174828,52780,,139
x824083821889015809,1/25/17,2017,realDonaldTrump,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",189535,52653,,95
x910233418474098688,9/19/17,2017,realDonaldTrump,God bless the people of Mexico City. We are with you and will be there for you.,188729,52605,,79
x869874798087819264,5/31/17,2017,realDonaldTrump,"Kathy Griffin should be ashamed of herself. My children, especially my 11 year old son, Barron, are having a hard time with this. Sick!",190166,52574,,135
x832708293516632065,2/17/17,2017,realDonaldTrump,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",158969,52361,,123
x837996746236182529,3/4/17,2017,realDonaldTrump,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,158687,52306,,135
x912037003923005440,9/24/17,2017,realDonaldTrump,Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!,197109,52299,,129
x851767718248361986,4/11/17,2017,realDonaldTrump,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A.",132764,51936,,138
x897799882802704385,8/16/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,169273,51788,,25
x822669114237943808,1/21/17,2017,realDonaldTrump,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN_ôˆ__ôˆŸ https://t.co/V3aoj9RUh4",285008,51550,,104
x931877599034388480,11/18/17,2017,realDonaldTrump,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just canäó»t stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!",190875,51156,,204
x945287222210781184,12/25/17,2017,realDonaldTrump,MERRY CHRISTMAS!!! https://t.co/mYtV5GNdLl,206583,50127,,18
x882061157900718081,7/4/17,2017,realDonaldTrump,North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....,144552,49755,,140
x828939235499638784,2/7/17,2017,realDonaldTrump,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",184153,49578,,140
x825692045532618753,1/29/17,2017,realDonaldTrump,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",213774,49384,,139
x871331574649901056,6/4/17,2017,realDonaldTrump,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!,163567,49246,,100
x936395008139198464,12/1/17,2017,realDonaldTrump,"The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift of alläóîthe gift of Godäó»s love for all of humanity.
Whatever our beliefs, we know that the birth of Jesus Christ and the story of his life... https://t.co/P94C3LjWlx",154664,48842,,256
x938422792080457731,12/6/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,188702,48790,,25
x870445001125355522,6/2/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,161297,47972,,25
x875701471999864833,6/16/17,2017,realDonaldTrump,I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt,150093,47737,,111
x833686030679207936,2/20/17,2017,realDonaldTrump,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,237533,47705,,48
x914565910798782465,10/1/17,2017,realDonaldTrump,"Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail.",186558,47142,,135
x947592785519173637,12/31/17,2017,realDonaldTrump,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, and even the very dishonest Fake News Media, a Happy and Healthy New Year. 2018 will be a great year for America!",201584,47126,,227
x911654184918880260,9/23/17,2017,realDonaldTrump,"If a player wants the privilege of making millions of dollars in the NFL,or other leagues, he or she should not be allowed to disrespect....",182001,46802,,140
x882423634639425536,7/5/17,2017,realDonaldTrump,#HappyIndependenceDay #USA_ôˆ__ôˆŸ https://t.co/9pfqnRsh1Z,200126,46202,HappyIndependenceDay USA,28
x904377075049656322,9/3/17,2017,realDonaldTrump,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",168685,46062,,132
x878725385235701761,6/24/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,157966,45497,,25
x936437372706836480,12/1/17,2017,realDonaldTrump,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,158149,45272,,122
x935494911989862401,11/28/17,2017,realDonaldTrump,RT @FLOTUS: The decorations are up! @WhiteHouse is ready to celebrate! Wishing you a Merry Christmas &amp; joyous holiday season! https://t.co/äó_,0,44767,,144
x823150055418920960,1/22/17,2017,realDonaldTrump,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,208847,44706,,140
x911904261553950720,9/24/17,2017,realDonaldTrump,"If NFL fans refuse to go to games until players stop disrespecting our Flag &amp; Country, you will see change take place fast. Fire or suspend!",178019,44593,,144
x825017279209410561,1/27/17,2017,realDonaldTrump,The #MarchForLife is so important. To all of you marching --- you have my full support!,181144,44410,MarchForLife,87
x933658521828315136,11/23/17,2017,realDonaldTrump,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Military getting really strong, we will build the WALL, V.A. taking care of our Vets, great Supreme Court Justice, RECORD CUT IN REGS, lowest unemployment in 17 years....!",206693,44131,,280
x827655062835052544,2/3/17,2017,realDonaldTrump,"We must keep ""evil"" out of our country!",200819,44100,,39
x890196164313833472,7/26/17,2017,realDonaldTrump,....Transgender individuals to  serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,134051,44070,,138
x937141061343956992,12/3/17,2017,realDonaldTrump,"So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI holiday äóìinterrogationäóù with no swearing in and no recording, lies many times...and nothing happens to her? Rigged system, or just a double standard?",144348,43914,,263
x934189999045693441,11/24/17,2017,realDonaldTrump,"Time Magazine called to say that I was PROBABLY going to be named äóìMan (Person) of the Year,äóù like last year, but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!",165551,43573,,235
x912848241535971331,9/27/17,2017,realDonaldTrump,"Even Usain Bolt from Jamaica, one of the greatest runners and athletes of all time, showed RESPECT for our National Anthem! _ôˆ__ôˆŸ_ôˆ¿_ôˆ_ https://t.co/zkenuAP9RS",144940,43424,,128
x872086906804240384,6/6/17,2017,realDonaldTrump,"...extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!",67936,43309,,128
x930815626460921856,11/15/17,2017,realDonaldTrump,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!,164055,43285,,121
x878013639613186049,6/22/17,2017,realDonaldTrump,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",138817,43049,,140
x909384837018112000,9/17/17,2017,realDonaldTrump,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!,145797,43038,,137
x925931294705545216,11/2/17,2017,realDonaldTrump,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!",172047,43030,,139
x915179824012042241,10/3/17,2017,realDonaldTrump,I am so proud of our great Country. God bless America!,210776,42976,,54
x903587428488839170,9/1/17,2017,realDonaldTrump,"Wow, looks like James Comey exonerated Hillary Clinton long before the investigation was over...and so much more. A rigged system!",134753,42517,,130
x947614110082043904,12/31/17,2017,realDonaldTrump,"HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!",197401,42317,,96
x822502135233384448,1/20/17,2017,realDonaldTrump,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",177455,42301,,118
x904160894661296130,9/3/17,2017,realDonaldTrump,"Together, we will prevail in the GREAT state of Texas. We love you!
GOD BLESS TEXAS &amp; GOD BLESS THE USA_ôˆ__ôˆŸ https://t.co/1rzmEenQIb",139092,42027,,110
x890197095151546369,7/26/17,2017,realDonaldTrump,....victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you,138645,41957,,140
x890193981585444864,7/26/17,2017,realDonaldTrump,"After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow......",123409,41892,,140
x935147410472480769,11/27/17,2017,realDonaldTrump,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!",153733,41798,,250
x827483841589891073,2/3/17,2017,realDonaldTrump,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",168219,41780,,137
x909390607650521088,9/17/17,2017,realDonaldTrump,RT @Fuctupmind: @realDonaldTrump Donald Trump's amazing golf swing #CrookedHillary https://t.co/vKhxxFCBV1,0,41679,CrookedHillary,106
x911655987857281024,9/23/17,2017,realDonaldTrump,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!",159707,41548,,130
x825823217025691648,1/29/17,2017,realDonaldTrump,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",166007,41500,,138
x862460991451344896,5/11/17,2017,realDonaldTrump,"The Democrats should be ashamed. This is a disgrace!
#DrainTheSwamp https://t.co/UfbKEECm2V",98738,41208,DrainTheSwamp,67
x920972261032648705,10/19/17,2017,realDonaldTrump,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!",119511,41046,,138
x872084870620520448,6/6/17,2017,realDonaldTrump,So good to see the Saudi Arabia visit with the King and 50 countries already paying off. They said they would take a hard line on funding...,66376,41038,,140
x875305788708974592,6/15/17,2017,realDonaldTrump,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",139878,41008,,140
x911175246853664768,9/22/17,2017,realDonaldTrump,"Kim Jong Un of North Korea, who is obviously a madman who doesn't mind starving or killing his people, will be tested like never before!",128692,40834,,136
x827499871011819520,2/3/17,2017,realDonaldTrump,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,160128,40704,,140
x911718138747727872,9/23/17,2017,realDonaldTrump,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!,154397,40470,,140
x881138485905772549,7/1/17,2017,realDonaldTrump,I am extremely pleased to see that @CNN has finally been exposed as #FakeNews and garbage journalism. It's about time!,146545,40462,FakeNews,118
x862758098892619780,5/11/17,2017,realDonaldTrump,We finally agree on something Rosie. https://t.co/BSP5F3PgbZ,119274,40391,,36
x927265906086031363,11/5/17,2017,realDonaldTrump,"May God be w/ the people of Sutherland Springs, Texas. The FBI &amp; law enforcement are on the scene. I am monitoring the situation from Japan.",186953,40314,,144
x875166406417010688,6/15/17,2017,realDonaldTrump,"Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!",190459,40305,,137
x841967881516679168,3/15/17,2017,realDonaldTrump,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!",125043,40288,,138
x936037588372283392,11/30/17,2017,realDonaldTrump,".@Theresa_May, donäó»t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",118260,40208,,156
x912080538755846144,9/24/17,2017,realDonaldTrump,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,172199,39793,,134
x837770149767827456,3/3/17,2017,realDonaldTrump,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",118965,39741,,138
x938517073508163584,12/6/17,2017,realDonaldTrump,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem... https://t.co/YwgWmT0O8m,135392,39710,,214
x929503641014112256,11/12/17,2017,realDonaldTrump,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",157533,39668,,268
x853584968047636480,4/16/17,2017,realDonaldTrump,Happy Easter to everyone!,182171,39565,,25
x823151124815507460,1/22/17,2017,realDonaldTrump,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",213478,39331,,138
x827118012784373760,2/2/17,2017,realDonaldTrump,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,116690,39254,,140
x830195857530183684,2/10/17,2017,realDonaldTrump,Heading to Joint Base Andrews on #MarineOne with Prime Minister ShinzÅç earlier today. https://t.co/4JFhyYdeHO,156054,39128,MarineOne,85
x933282274937733126,11/22/17,2017,realDonaldTrump,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contract to support you. But remember LaVar, shoplifting is NOT a little thing. Itäó»s a really big deal, especially in China. Ungrateful fool!",160253,38786,,250
x930742813599334402,11/15/17,2017,realDonaldTrump,"RT @realDonaldTrump: Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Markäó_",0,38656,,140
x926789876556500992,11/4/17,2017,realDonaldTrump,"Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever, up $5.4 trill",159801,38656,,140
x937314665176207360,12/3/17,2017,realDonaldTrump,Report: äóìANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBEäóù  Now it all starts to make sense!,127115,38651,,88
x832945737625387008,2/18/17,2017,realDonaldTrump,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,181941,38444,,140
x837993273679560704,3/4/17,2017,realDonaldTrump,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",122828,38338,,140
x826391334248407040,1/31/17,2017,realDonaldTrump,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,175481,38140,,140
x940554567414091776,12/12/17,2017,realDonaldTrump,"Despite thousands of hours wasted and many millions of dollars spent, the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I donäó»t know and/or have never met. FAKE NEWS!",147754,38126,,270
x915539424406114304,10/4/17,2017,realDonaldTrump,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",155401,38090,,140
x822066653953458177,1/19/17,2017,realDonaldTrump,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",156725,38062,,86
x886534810575020032,7/16/17,2017,realDonaldTrump,"HillaryClinton can illegally get the questions to the Debate &amp; delete 33,000 emails but my son Don is being scorned by the Fake News Media?",140239,37662,,143
x937309279257792512,12/3/17,2017,realDonaldTrump,"People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian Ross of @ABC News (he has been suspended), should consider hiring a lawyer and suing ABC for the damages this bad reporting has caused - many millions of dollars!",124385,37499,,279
x925534445393928199,11/1/17,2017,realDonaldTrump,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",148516,37491,,138
x939485131693322240,12/9/17,2017,realDonaldTrump,"CNNäó»S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!",147932,37488,,274
x925684982307348480,11/1/17,2017,realDonaldTrump,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",130878,37449,,140
x890260758050856961,7/26/17,2017,realDonaldTrump,IN AMERICA WE DON'T WORSHIP GOVERNMENT - WE WORSHIP GOD!_ô_«https://t.co/jIejSgVnnA,128453,37405,,80
x926492915626663939,11/3/17,2017,realDonaldTrump,The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.,137467,37394,,102
x932570628451954688,11/20/17,2017,realDonaldTrump,Marshawn Lynch of the NFLäó»s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.,156390,37384,,229
x933662564587855877,11/23/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,148101,37356,,25
x822502887477673984,1/20/17,2017,realDonaldTrump,"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA_ôˆ__ôˆŸ",157987,37330,InaugurationDay MAGA,91
x827864176043376640,2/4/17,2017,realDonaldTrump,"When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!",171637,37315,,147
x820992721120854016,1/16/17,2017,realDonaldTrump,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,158016,37116,,135
x898531481185689600,8/18/17,2017,realDonaldTrump,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,141830,37049,,140
x936058006659321858,11/30/17,2017,realDonaldTrump,Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!,131663,37018,,108
x837991759045079040,3/4/17,2017,realDonaldTrump,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",118055,36852,,129
x837994257566863360,3/4/17,2017,realDonaldTrump,"I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!",128503,36799,,140
x911789314169823232,9/24/17,2017,realDonaldTrump,"Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won't be around much longer!",133297,36782,,134
x818419002548568064,1/9/17,2017,realDonaldTrump,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",120457,36782,,140
x883012994145280000,7/6/17,2017,realDonaldTrump,THE WEST WILL NEVER BE BROKEN. Our values will PREVAIL. Our people will THRIVE and our civilization will TRIUMPH! https://t.co/sozuVgdp5T,130504,36760,,113
x837787963027144706,3/3/17,2017,realDonaldTrump,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,120279,36725,,25
x827002559122567168,2/2/17,2017,realDonaldTrump,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,148369,36696,,140
x822502601304526848,1/20/17,2017,realDonaldTrump,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,170285,36661,,127
x837256338203881472,3/2/17,2017,realDonaldTrump,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",171951,36583,,136
x838353481526312961,3/5/17,2017,realDonaldTrump,"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends",123243,36562,,134
x932420488642617344,11/20/17,2017,realDonaldTrump,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those responsible. We will, and must, build the Wall!",150526,36464,,160
x944665687292817415,12/23/17,2017,realDonaldTrump,"How can FBI Deputy Director Andrew McCabe, the man in charge, along with leakinäó» James Comey, of the Phony Hillary Clinton investigation (including her 33,000 illegally deleted emails) be given $700,000 for wifeäó»s campaign by Clinton Puppets during investigation?",122201,36298,,263
x873120139222306817,6/9/17,2017,realDonaldTrump,"Despite so many false statements and lies, total and complete vindication...and WOW, Comey is a leaker!",123044,36297,,103
x907311779331690496,9/11/17,2017,realDonaldTrump,May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r,132606,36272,NeverForget911,67
x915896809536589824,10/5/17,2017,realDonaldTrump,Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!,156025,36197,,135
x881875263700783104,7/3/17,2017,realDonaldTrump,"If we can help little #CharlieGard, as per our friends in the U.K. and the Pope, we would be delighted to do so.",119635,36146,CharlieGard,112
